,text,sentiment,pred
271,"@VQuaschning @ArminLaschet @CDUNRW_de @fdp_nrw Das Gesetz wird keinen Bestand haben. Gesetze müssen per Definition klare Richtlinien vorgeben. Gerichte beziehen sich auf diese, wenn sie denn verfassungsgemäß sind. Dieser Entwurf ist nicht mehr wie heisse Luft, Klimakatastrophe lässt grüssen.🚮",1,1
272,"@Karl_Lauterbach @spdde proteinbasierte Novavax-Impfstoff. Ist das nun ein Impfstoff auch für Veganer, was steckt da drinnen, gibt es da schon Hinweise ob das ein Naturprodukt ist. In AstraZeneca ist einiges an tierische Produkten vorhanden, wie AZD1222 = Schimpansen-Adenovirus, usw. .",2,2
273,"@edwedl @example_1000 @HGMaassen @_FriedrichMerz @CDU @BMI_Bund @sebastiankurz @karlnehammer @norbertghofer @rendiwagner @neos_eu @Alma_Zadic @BgmLudwig @Joe_Kicrows @guenschl @franzegger5 @thedukeoriginal @V4Report @RealthingUlli @krone_at @isabelledaniel @RichardSchmitt2 @florianklenk jaja, dann reißens die zäune nieder und strömen zurück.",2,2
274,@cducsubt @rbrinkhaus Lieber De-Naturalisieren?,2,2
275,"@herthavulkan @technikhandel91 @KaiHWar @franke_media @spdde @CDU @CSU Indem ich ein leerstehndes Sanierungsobjekt kaufen wollte, in welchem dann Wohnungen auf neustem Stand entstünden. Nun erstmal nicht.",2,2
276,"@katdro @ArminLaschet @CDU @CSU Wenn man das anonym liest,  kann man nicht mehr  unterscheiden ober das von der CDU oder von der AFD verfasst wurde.Und due schämen sich noch nicht mal.",1,1
277,@welt Nun ist es offiziell:  #Merkel will @Laschet und die @cducsubt entgültig vernichten ...  https://t.co/Ylkb1AMbVG,1,1
278,"@DaniLudwigMdB Und die Heuchelei geht weiter. Macht doch das Kippen 30€ kosten oder verbietet Sie ganz, aber das macht ihr nicht gibt ja Steuergeld und Parteispenden. Aber komische Vergleiche mit Brokkoli aufstellen das kannste.",1,1
279,"@WWF_Deutschland @GoeringEckardt @ArminLaschet @giulio_mattioli @ReiSteurer @Umweltbundesamt Ganz einfach: jedem Pendler sein Lufttaxi, und der Strom dazu kommt eh aus der Leitung. Dann grünen wir die Autobahn, und bauen dort Kartoffeln an. Tralala. Oh, warum sind meine Knöpfe hinten?",2,1
280,"@N_Heisterhagen @ben_brechtken @c_lindner @MarcoBuschmann @KonstantinKuhle @fdp @welt @ulfposh Als ""linker Realist"" muss man halt ab und zu Bomben werfen und völkerrechtswidrige Kriege führen, ist doch nicht so schlimm. Was sagt denn Ihre Parteivorsitzende dazu?",1,1
281,"@Karl_Lauterbach ""Dass Covid den Gehirnstoffwechsel beschädigen kann, auch bei leichteren Verläufen, ist lange bekannt.""  Auch bei leichten Verläufen? Wird hier nicht von Ihnen und ihrem Gefolge aber #2g angeprisen,weil den geimpften Personen nicht wirklich was passieren kann und alles super ist?",1,1
282,"Seine Art und seine Warnungen mögen manche Zeitgenoss:innen als nervend empfinden. Wenn die Ampel endlich regieren möchte, tut sie gut daran, einen Minister mit Problemverständnis und Lösungskompetenz im Gesundheitsressort zu haben. Das ist @Karl_Lauterbach",1,1
283,@SusanneHennig @Die_Gruenen Ein Scheisssshaufen das Wellsow,1,1
284,"Sie alle @EskenSaskia @OlafScholz @NowaboFM @hbraun @regsprecher @Markus_Soeder @ArminLaschet @jensspahn @c_lindner @wissing @ABaerbock @GoeringEckardt tragen persönlich für diese Situation, die Kranken und die Toten Verantwortung. Dies Ausmaß war vermeidbar. #Regierungsversagen",1,1
285,"@CSU @Markus_Soeder @MarkusBlume Unverschämt, was da heute Nacht abgelaufen ist. Niemand will Laschet! Das gibt so eine krachende Niederlage.",1,1
286,@Karl_Lauterbach Das ist so schrecklich. Wieso schreiten Staatsanwaltschaft und Polizei nicht ein.,1,1
287,"@Karl_Lauterbach Brauchen wir jetzt eine 4., ungefähr eine Woche nach der 3.?",2,2
288,"@fbrantner @M_S_LinT @ManuelaRottman @pm800325 @SammySavanne @ChristianMe83 @cducsubt @spdde @Die_Gruenen @fdp @KlausMindrup @IreneMihalic @DJanecek @ClaudiaMollMdB @BMI_Bund @GrueneBundestag Vielen Dank für Ihren Support. Es muss bald was passieren, ansonsten werden wir wieder in Risikoländer ausweichen müssen, um unsere Partner zu sehen im Sommer. Auch unsere AG brauchen eine Urlaubsplanung von uns.  #LoveIsNotTourism  #LoveIsLove",0,0
289,"@Markus_Soeder @WagnerFestival Nach Auskunft im Testzentrum waren -erwartungsgemäß wg Altersstruktur der Festspielgäste- über 90% der Besucher durchgeimpft , der Rest getestet. Vor diesem Hintergrund waren die Coronamaßnahmen im Haus unerträgliche Schikane, zur Selbstbeweihräucherung des Coronawächters Söder!",1,1
290,"@CDU @tj_tweets @InaSchlie Wenn man eure Tweets ließt, könnte man meinen ihr wart 16 Jahre in der Opposition.",2,2
291,@dirad @_FriedrichMerz Klar ohne AKW s. Willst du den strahlenden Mist Millionen Jahre zukünftigen Generationen aufbürden?,1,1
292,"@hinschauHen @OlafScholz Hr. Jeschke, glauben sie wirklich, dass Hr. Scholz sie ernst nimmt und ihnen irgendetwas anbieten wird?",1,2
293,"@Chemist1167 @Karl_Lauterbach Hä was ist das für ein Argument? Kann regional gekauft werden: ja. Verursacht trotzdem Unmengen an Treibhausgasen. Einfach weil so viel Futter benötigt wird (meist Soja aus Südamerika), um die Tiere (also das Fleisch) zu „züchten“. Hat wenig mit Regional zu tun!",2,1
294,@thomas_wachtler @Markus_Soeder Unterste Schublade.,1,1
295,@CDU Habt ihr auch Inhalte? Oder jetzt nur noch Gegnerbashing?,1,1
296,"@CDU @ThomasHeilmann Dummheit. Schiere Dummheit. Wenn wir weiter wachsen und Wohlstand nicht sinnnvoll reduzieren, was ändert sich dann überhaupt?",1,1
297,"@TomaszFroelich @MalteKaufmann Ohne das Geschehen, um uns herum, ausser acht zu lassen. Aber auch dazu braucht es keine Nazis...",1,2
298,"@v_olberg @OlafScholz Glückwunsch zu eurem Zweitstimmenergebnis!  Nun gilt es die Mehrheiten zu finden um effektiven Klimaschutz zu betreiben, eine sozial gerechtere Politik zu machen und die Union in die Opposition zu schicken!",0,0
299,"@KVonderruhr @jensspahn @MikeMohring Gestern lief dazu was auf ntv. Selbst in Städten wie HH und Nürnberg dauert es im Regelfall mit ÖPNV länger von A nach B als mit PKW. Bezeichnend. Da die prozentuale Nutzung des ÖPNV auch nicht besonders hoch war, (Genaue Zahl weiß ich nicht mehr) hats noch viel Luft nach oben.",2,1
300,@AfD_HD @StBrandner Das sollte sich die AfD mal ansehen:  https://t.co/PO6PqB9CUo,2,2
301,"@JoanaCotar Noch irgend jemand da, der glaubt, es gehe um unsere Gesundheit ?",2,2
302,@danielRndmNmbrs @FSuhrbier @BergheimJeff @KonstantinKuhle Dass Ungeimpfte die größte Summe der hospitalisierten Covid19-Erkrankten stellen? Das ist nunmal Fakt. Was sonst?,2,2
303,@P__Zimmer @Karl_Lauterbach @jensspahn Am Ende sind wir als Sozen wieder dran Schuld....,1,1
304,"@KATZOJ @SeppelRussel @Karl_Lauterbach Sich nicht impfen zu lassen, ist eine persönliche Entscheidung. Eine persönliche Entscheidung ein asozialer Teil der Gesellschaft zu werden oder zu bleiben. Je nachdem!",1,1
305,"So sieht Geschlossenheit aus, liebe @CSU mit @Markus_Soeder/@MarkusBlume: #Merkel, nachdem sie Stoiber 2002 die Kanzlerkandidatur überlassen hatte. #DieGute (@berndulrich) Quelle: Bollmann, Merkel-Biografie  https://t.co/cTTRDdJKer",0,0
306,"@HStadlbauer @HolzheuStefan @GtzFrmming @morgenmagazin Das Kinderbuch steht direkt neben dem Heftchen zum schreiben üben,was Dir Deine Mutti mal wieder vorlegenen sollte,wenn ich mir Deinen letzten Tweet so ansehe🤣🤣🤣 Für Dich brauchts kein Niveau.Meld' Dich wieder wenn Du freihändig schreiben kannst. Nun ab in's Nestchen Kleiner.",1,1
307,"@BergheimJeff @UniHannover @c_drosten @BrinkmannLab @Karl_Lauterbach Dass ""iudex non calculat"" wusste man ja bereits vorher. Aber dass ""oeconomicus non calculat"", das ist neu.",2,2
308,@phoenix_de @CDU @PaulZiemiak @ArminLaschet @rbrinkhaus @jensspahn @JuliaKloeckner @dguenther @reinerhaseloff Fehlen da nicht 2?,2,2
309,"@_FriedrichMerz Tolle Leistung haben du und Söder ne ordentliche Menge dazu beigetragen, Bravo und Danke.",0,0
310,"Onlinehändler ""Spreadhirt"" verbannt Produkte mit Hinweis auf AfD von Plattform - wegen der ""Diskriminierung des Islams"" durch die Partei, sagte Geschäftsführer Rooke der ""Zeit"" in Leipzig.  https://t.co/fGEksdxsSX #Spreadshirt #Leipzig #AfD @AfD @spreadshirt_de",2,1
311,"@MarjaVoellers @spdbt @spdde Wahnsinn, von wieviel Frauen reden wir denn, die quasi aufgrund der Quote „aufsteigen“?",2,2
312,"@Grafikdrummer @Beatrix_vStorch Das fragst du nicht wirklich die Person, die mit der Sonne reden wollte... 😆",2,2
313,"@aktienmessie @_FriedrichMerz Das sehe ich auch so, besonders da alle drei schon nach wenigen Wochen sämtliche Überzeugungen, für die sie im Wahlkampf geworben haben,  wieder über den Haufen geworfen haben. Dafür bekommen sie noch so manche Quittung. FfF ist merkwürdig still, obwohl sich nichts am Klima tut.",1,1
314,@KuehniKev @ArminLaschet Laschet selbst hatte auch schon einen Gast Auftritt bei Asterix:  https://t.co/ZMO1I5o8qo,2,2
315,@Karl_Lauterbach Welche Mutation war das?,2,2
316,"@BKM74609243 @Karl_Lauterbach Passiert sowieso nicht. Und wissen Sie auch warum? Weil damit ""nach"" der Pandemie niemand mehr etwas anfangen kann...",1,1
317,"Personen, die sich selbst erhöhen möchten / sich besser darstellen wollen als Andere, indem sie die anderen schlecht reden / ihre Sandkuchen zerstören etc, mochte ich schon als kleines Kind nicht.  @CDU @ArminLaschet  und andere - deshalb bin ich Politikerverdrossen. Und sauer",1,1
318,"@ABaerbock möchte Israel keine Waffen liefern.🤷‍♂️ R.Habeck möchte der Ukraine Waffenlieferungen nicht verweigern. 🤷‍♂️ Glaubwürdig 🤦‍♂️🤦‍♂️🤦‍♂️🤦‍♂️  Einigkeit, Recht und Freiheit  Alles bei @Die_Gruenen nicht zu finden! 🤷‍♂️ #Ukraine #Habeck #baerbockfail #Israel #Politik #Baerbock #Gruenen",1,2
319,@wiggerfr @cem_oezdemir Gaaanz falscher Dampfer. Viel wichtiger! Winfried wird schliesslich auch nicht jünger 😉,1,1
320,"#Legalisierung von Hanf bedeutet eine neue Ehrlichkeit in der Drogenpolitik! @OlafScholz , @Larsklingbeil , @EskenSaskia , @KuehniKev , @c_lindner , @ABaerbock , @Wissing",0,0
321,"@cducsubt @rbrinkhaus Konturlos war die CDU 16 Jahre lang. Was unter dieser Regie alles gefen die Wand gefahren wurde, geht auf keine Kuhhaut mehr. Der Beweis: Deutachland ist im globalen Ranking weit abgerutscht, in JEDER Hinsicht, diverse deutsche Marken sind ins Ausland abgewandert... CDU halt...",1,1
322,Das gibt es nur mit uns @Die_Gruenen deshalb am 26.09. beide Stimmen Grün! #allesistdrin #Klimakatastrophe,2,2
323,"@StBrandner Corona ist euer Lieblingsthema, mit Flüchtlingen klappt es wohl nicht mehr bei eurer dummen Wählerschaft?!?",1,1
324,@ClausStrunz @spdbt @cducsubt @fdp @Linksfraktion @AfDimBundestag @GrueneBundestag @BILD Wow. Ist das billig und dumm. Alles daran.,1,1
325,"@KathaSchulze #Distanzunterricht für ALLLE ist die einzig verantwortungsvolle Unterrichtsform in der aktuellen Situation. Schauen Sie nach Portugal, Irland, UK! Wollen Sie das bei uns auch? #B117 und Co verzeihen keine Fehler. Warum wollen Sie unsere SuS u LuL gefährden?",1,1
326,@Markus_Soeder Impfen ist der einzige Weg der diese Aufrecht erhält. Wer hat sich denn von unseren Politikern schon impfen lassen... Also ich mein jetzt nicht Kochsalzlösung oder so...,2,2
327,@DolikaJelinski @MarcoBuschmann Schön wärs...,2,0
328,@DJVde @Volksverpetzer @CDU @ArminLaschet Eigentlich gehört er in die AfD. Er ist bestimmt nur wegen irgendwelcher zu erwartenden Pöstchen noch in der CDU.,2,1
329,"@ArminLaschet @polenz_r Aber Herr @ArminLaschet, sie handeln doch nicht. Sie versuchen mit Verboten ihre eigene Unfähigkeit zu verschleiern für ein Amt dem sie in der Zukunft sicher nicht gewachsen sind! Sie stehen für Fortschritt durch Rückschritt und das ist feige.",1,1
330,@Markus_Soeder @landesbischof sie sind ein gewissenloser Opportunist!,1,1
331,"@Die_Gruenen @ABaerbock Insbesondere habt ihr den Auftrag erhalten, eine Koalition ohne die @CDU zu bilden. Und kaum war die Prognose raus, hingen sie an eurem Bein, um Beteiligung bettelnd. Die Wählerwanderung spricht Bände.",1,1
332,"@_FriedrichMerz Ihr Kandidat in Südthüringen gibt einen Vorgeschmack deauf, was uns mit derCDU nach dem 26, September erwartet Maassen trifft sich ganz offen mit Nazis",2,1
333,@kiwi12345600 @KathaSchulze @kiwi12345600 Wozu soll das gut sein?,2,2
334,@TM181167 @Buecherwurm2987 @Markus_Soeder Falsche Packung gekauft 🤷‍♂️,2,1
335,@AndyMarti1 @Karl_Lauterbach @CDCgov Sehe ich auch so. Seine Jünger wollen es aber noch nicht wahrhaben.,2,1
336,@Karl_Lauterbach Wahnsinn dass sowas nicht als Fake deklariert wird. Ich fass es nicht. So wirksam dass man boostern muss? Späte Nebenwirkungen gibt es nicht? Ist ne Herzmuskelentzündung bei einem 21 jährigen nur ein Spaß??,1,1
337,@eddiehund @ElToroDali @bluesbr79599722 @ULTRAKAERL @Karl_Lauterbach Neidisch - weil es keinen Gegenbeweis gibt?,1,1
338,"@ronzheimer @SZ Wenn es nach @ArminLaschet geht, alles nur parteipolitisches Kleinklein 🤦‍♂️ Danke @BILD und Danke @ronzheimer uA, dass ihr den Finger in die Wunde dieses fundamentalen Staatsversagens legt! Menschenleben müssen über allem stehen!",1,1
339,@HelferMC @peteraltmaier @cducsubt Sondern? Wer hat den Notfallplan aktiviert? Ein BW-General!?,2,2
340,"@rogerwh_ @Karl_Lauterbach All die armen Menschen aus den asiatischen, ländlichen Räumen die kaum oder keinen Zugang zu tierischen Produkten haben. Die müssen alle kurz vorm Sterben sein.",1,1
341,@Marinus1208 @Marius_Raabe @bengt__r @jusos Nein ist es nicht.,2,2
342,@HasnainKazim @Junge_Union Nicht so voreilig. Da sind ja noch 11 Tage übrig. Nicht gleich nach dem ersten Urteil urteilen. Trump wird von seinem Umfeld schon eingefangen und entradikalisiert...,1,2
343,@GregorGysi Wird schon gut gehen. Sie sind ja schließlich keine Frau unter 55 Jahren.,0,2
344,@Azarias_Ananias @irwiereichtes @spdde @CDU @fdp @CSU @Die_Gruenen Der Weihnachtsmann macht das krait fett? DER WEIHNACHTSMANM? 🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪🤡🤪,2,2
345,"@DrEdgarLorenz1 @ChristophMontag @jensspahn @MikeMohring Und was das Gendern betrifft: sagen Sie, wenn Sie über Steffi Graf reden, auch ""der Tennisspieler Steffi Graf?"" Ihr Beispiel hat mit Gendern nichts zu tun und komischerweise sprechen die Gegner des Genderns dieses Thema an jeder unpassenden Stelle öfter an, als die Befürworter.",2,1
346,"In Köln haben die Gymnasien Hart- &amp; Software ausgeteilt, um die SuS für den Distanzunterricht auszustatten. Die SuS in Hauptschulen warten bis heute darauf. Für @fdp &amp; @Die_Gruenen ist die Forderung nach Bildungsgerechtigkeit nicht mehr als eine Phrase @AnneWillTalk",1,2
347,"Hallo @Wissing, an den Schulen lief also alles beschissen. Im größten Bundesland ist Frau #Gebauer für die Schulen zuständig. Welche Partei hat die noch mal? #Lanz",1,1
348,"@rmroppert @Die_Gruenen Ist logisch, weil der Windkraftausbau insbesondere durch das Bundeswirtschaftsministerium erschwert wird.",1,2
349,"@mr_heisenberg84 @Anja_aaaaa @Karl_Lauterbach Das ist alles was ihr könnt, hetzen wie Karl, was ein trauriger Verein ihr doch seid",1,1
350,"@ComfyNEET_ @Burki70 @HerrNewstime @EskenSaskia Leider, aber alles besser als dieses Grüne pack.",1,1
351,@kleinerCoyote @Fan_Tas_Tisch @ArminLaschet @CDU Schön wäre es . Wenn er trump wäre würde ich ihn sofort wählen. Wenigstens mal ein volks naher Präsident,2,0
352,"@SWagenknecht Merken Sie, dass immer mehr Linien überschritten werden? Dass Menschen sich Stück für Stück, ganz langsam, an perfide Politik gewöhnen? Dass sie die Gehirnwäsche gar nicht bemerken? Dass sie zudem mehr als schlecht in der Breite informiert werden? Eine ganz schlimme Entwicklung.",1,1
353,"@_FriedrichMerz Ja, zur Abwechslung mal keine Lüge von dir. Peinlicher als die #CDUrausausderRegierung geht es aber nicht.",1,1
354,Der George Clooney @n_roettgen aus dem Rheinland dreht jetzt richtig auf! 😉 #illner,2,2
355,@PukeRockt @TRDSRLZ @Karl_Lauterbach Ja bitte 😌  https://t.co/B11eMLvMDq,2,2
356,".@c_lindner auf den Treppen des Bundestags. Hinter dem Vorhang: @MarcoBuschmann.  (circa Dezember 2021, koloriert) !b  https://t.co/zRSUj9VKoC",2,2
357,@ClaudiaHagan2 @Karl_Lauterbach Sowas gibt es. Die Tochter von Bekannten hatte pfeiffersches Drüsenfieber. Hatte 2 Jahre damit zu kämpfen. Wir werden wohl vermutlich nie ohne Risiko leben können.,1,1
358,"@Anna48338034 @Karl_Lauterbach @AEMR03918989 Satire ist das nicht, sondern Schwarzer Humor. ;)",2,1
359,"@CDU @reinerhaseloff @cdulsa @ArminLaschet #VoteAfD2021💙💙💙   Wo ist denn Demokratie bei der CDU, wenn Merkel eine Wahl rückgängig macht? Die #CDU mit ihrer Dekadenz &amp; Skandalen ist unwählbar geworden. #NieMehrCDU  #NiemalsGrüne   Zeit für #VoteAfD2021 💙💙💙",1,1
360,"@Oliver_Krischer @OlafScholz @hubertus_heil @SvenjaSchulze68 Lieber @Oliver_Krischer Niemand will etwas ""ganz anderes"". Olaf Scholz und das Urteil sprechen davon, auch die Zeiträume über 2030 hinaus im Klimaschutzgesetz zu definieren. Das hatte @SvenjaSchulze68 auch damals gefordert. Hinter dem Prinzip des Gesetzes stehen wir weiterhin.",2,2
361,"@NicoJakob3 @larsklingbeil @ArminLaschet Ich meine mal was gelesen zu haben, dass über das Amt der Regierenden Bürgermeisterin diese ""Wahl"" entscheiden soll....",2,2
362,"@erzaehlmirnix Diese abartige Haltung von @jensspahn ist allein schon ein Grund, #NieMehrCDU zu wählen @CDU",1,1
363,@Patrickweedmob @spdbt @GrueneBundestag @fdpbt Meinen größten Respekt ✊😎,0,0
364,"@Joerg_Meuthen Von Lösungen würde ich an Ihrer Stelle sehr kleinlaut sprechen, Herr 53:47! #noafd",1,1
365,@JoergRupp @SWagenknecht Der SED kann man nur jedweden Schaden wünschen.,1,1
366,"@1xKlaudius @Markus_Soeder Mit Scheuer im Wahlkampf Kanzler werden? Na, wenn er das schafft, zieh ich den Hut ;-)",0,0
367,"@jjulia286 @Karl_Lauterbach Sie machen in Küchenpsychologie? Ihre Diagnose geht fehl, da die Phantasien keine sind, sondern Erfolg nach jahrelanger Arbeit. Zudem zeigen Narzissten (siehe Trump) keinem die echte Freundlichkeit, die #Ronaldo Fussballkollegen (auch nach verlorenem Spiel) und Fans zeigt.",1,1
368,"@jankortemdb @Linksfraktion @jacobinmag_de Immer wieder erstaunlich, wie laut pöbelnd der Linksextremismus über demokratische Parteien herzieht.",1,1
369,"@AfDimBundestag @OlafScholz @M_HarderKuehnel Frau Harder-Kuhnel hat Recht, und Olaf ist nichts als ein politischer Stiefellecker",1,1
370,"@Karl_Lauterbach Ich hab auch lange gezögert, hatte auch meinen Impfpass verloren 😂 Ich hab mir auch nie große Sorgen um Covid gemacht, und finde die Maßnahmen total übertrieben. Also geimpft ja, aber diese diskriminierenden Maßnahmen und die Hetze unterstütze ich niemals!",1,1
371,@SWagenknecht @wolliane HALT DIE FRESSE SARAH!,1,2
372,@ASB_Anwohner @Alice_Weidel @Afd_emskirchen Bund und wieder bestätigt. Sehr geil.,0,0
373,@Karl_Lauterbach das sieht schlecht aus. Da hilft impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!impfen!!!  und Kontakte reduzieren!!!,1,1
