,text,sentiment,pred
279,"@jobrcknr @dnlhckn @StefanThumann @gepardtatze @bwgruen @Die_Gruenen Sie halten die Politisierung von Dienst für Progressiv. Ich halte es für eine fatale Entwicklung, früher hatte nur Rotland Polit-Offiziere, davor nur Braunland. Zur Infü, zu viele fleißige dumme, wie KHE sagen würde.",1,1
280,"@OlafScholz Und deswegen half es das wir im Internet durch Youtube z. B. Uns ablenken könnten. Welches uns die SPD, und vieles mehr, im Sommer uns durch die Uploadfilter nehmen wird.  #NiemehrSPD",1,1
281,@kruse_michael @SusanneHennig @dieLinke Mister April auf Stimmenfang 🤣🤣🤣🤣,2,2
282,"@NoCoProHepa @Andi_Wagner @Markus_Soeder @klausholetschek So ist es. Jetzt muß sich jeder selbst helfen. Von der Politik kommt nichts mehr, die sind gelähmt und Matsch in der Birne. Selbst einfachste Entscheidungen wie #PraesenzpflichtAussetzen für 4 Tage können sie nicht mehr treffen. #MarionettenDerGier #Staatsversagen",1,1
283,"@HalleVerkehrt @CDU @jensspahn Du hast inkompetent vergessen. Ich glaub nicht das ein Gesundheitsminister durch die Bankkaufmännische oder Politikwisssenschafliche Bildung medizinische Kompetenz erlangte, vielleicht durch die Lobbyarbeit, oder die 25% Firmenante die ein Abgeordneter haben darf?",1,1
284,"@claus83922144 @jensspahn Weiß nicht, aber damals waren die Masken extrem.knapp. Wenn die Preise okay sind darf man das als unbürokratische Hilfe betrachten- insbesondere als er nicht involviert war.",2,0
285,"@polenz_r @jensspahn Die Kritik ist, daß in vielen Punkten (auch weiterhin) die Empfehlungen der Wissenschaft standhaft ignoriert werden und in diesem Punkt sofort reagiert wird.  Das zu unterscheiden sind sie zwar durchaus in der Lage, doch ihr Parteibuch versperrt ihnen scheinbar die Sicht. Schade!",1,1
286,"@Junge_Union @jensspahn Wer Demokratie schätzt und ein gewisses Maß an ehrgefühl gegenüber unserer Demokratie und dem Land hat, nutzt nicht seine Position aus um sich zu bereichern Herr Spahn... Mit jedem Fall von Korruption schadet man dem Ansehen der Demokratie in diesem Staat!",1,1
287,@denis_waldaestl @alexander_jorde @spdde @OlafScholz @spdbt Wenns wichtig genug ist sagt man halt Schluss mit regieren. Braucht halt Rückgrat.,2,1
288,"@NeffButz @LindaBr68361668 @Karl_Lauterbach Es ist aber mit Sicherheit schonmal ein großer Fortschritt, wenn man die weitere Ausbreitung im Klassenverbund eindämmt. Das scheint ja auch viel zu oft ignoriert zu werden.",1,0
289,@larsklingbeil CDU und ihre Brandmauer nach rechts mal wieder…  https://t.co/B9Nwyt0phS,2,1
290,"@ogimichael @MarcoBuschmann Ich kann es auch nicht beurteilen, aber Deutschland bewegt sich zusammen mit Belgien bei 50% Einige Ländern schaffen das alles für die Hälfte (z.B. Schweiz), der EU-Schnitt liegt bei 36%.  https://t.co/LoOCACryon",2,2
291,@JoanaCotar Das wäre mal ein richtiger „ Wumms“,2,2
292,"@derya_tn @NaseRuben @katie_cavalier @RaphaelStella @G_H_Thomsen @spdde In den letzten beiden LTW haben nur 2 Parteien zugelegt. Beide Parteien der noch Groko haben 2mal Zustimmung verloren.  Da Signal ist deutlich gewesen, auch wenn die SPD gefeiert hat. Im grünen Schatten könnte die SPD wieder mitregieren, leider.",1,1
293,@delarabur @OlafScholz @jusos @spdde Köln wieder modern machen: Jede Stimme im Wahlkreis 93 zählt.  https://t.co/nvdbbLGmaw,2,2
294,@Rene84935027 @Alice_Weidel @OPiechotzke @jensspahn ihr seid so seltsam gestört ihr typen,1,1
295,@SWRAktuellBW @cem_oezdemir @GrueneBW @DLF Ohne werden wir es nicht schaffen.,1,2
296,@StBrandner Hier eine Anleitung für deine Meinung  https://t.co/wizBfb0Vxi,2,2
297,"@JoanaCotar @BuengerMichael Logisch, wer sonst?",2,2
298,"@NilsGerster @Die_Gruenen @ABaerbock @zeitonline Die erneuerbaren Energien scheitern doch nicht am Geld, sondern an grün-brauen Querfronten, die landauf-landab immer häufiger, vehementer und sehr erfolgreich den Neubau von Windkraftanlagen, Stromtrassen, etc. verhindern!",1,1
299,@danylevyyy @GoeringEckardt @Die_Gruenen Dass viele illegale Migranten aus Afrika in ihren Herkunftsländern wesentlich weniger CO2 verursachen ist kein Geheimnis. Darüber darf man aber nicht sprechen.,2,2
300,@ThomasKnorra @CSU @Markus_Soeder Das ist Blödsinn.,1,1
301,"@Viva_la_vita_0 @Jasonvj2005 @ArminLaschet @RegSprecher @ethikrat @Markus_Soeder @sixtus Wow, und ich dachte, wir wären mit #Eisenmann gestraft. Bei uns in BW ist wenigstens die Präsenzpflicht aufgehoben. ""Schlimmer geht immer!""",1,0
302,@SvenSchi1968 @ria_schroeder @fdp Es geht ja hier nicht allein um Sprache. Gerne mal auf der Seite des Ministeriums für Schule und Bildung in NRW schauen. Da finden Sie die Infos. 😃,2,2
303,"..stell dir vor, es ist #TalkshowZeit und der @Karl_Lauterbach schläft..#PhönixVorOrt  https://t.co/82p6y0IteX",2,2
304,@Ralf_Stegner Wenn eine Volksvertreterin das Volk nicht aushält 🤷🏻‍♂️ Fackeln gab's übrigens auch zum Zapfenstreich der Kanzlerin unter Anwesenheit von O. Scholz.,2,1
305,"@DavidTesch18 @JoanaCotar Nur noch Häuptlinge, keine Indianer mehr ! Oh sorry, ist ja politisch nicht korrekt 🙈",2,1
306,@PhiKuro @_FriedrichMerz @Markus_Soeder Und so wurde mir das angezeigt:  https://t.co/woGxKSgEOk,2,2
307,"Kanada versengen, vor Mexiko das Wasser anzünden, Bohrplattformen explodieren lassen, Deutschland absaufen lassen. Ich find ja, @Die_Gruenen könnten eine etwas weniger dramatische Kampagne fahren.",1,1
308,"Aus meiner Sicht hat @EskenSaskia zu genau einem Thema stabile Positionen: Netzpolitik.  Dass die SPD jetzt unter ihrer Führung IT-Sicherheitslücken staatlich nutzen statt schließen will, sagt alles darüber aus wie erfolgreich es war sie als Vorsitzende zu installieren.",2,0
309,"@RC_KH @AdrianPimemento @Karl_Lauterbach Schüler wären natürlich gar nicht infiziert, wenn man nicht testen würde, nä?",2,2
310,"@pelagicbird @Karl_Lauterbach Die Studie behandelt den Januar-Ausbruch nach erster Dosis. Wir reden hier aber von aktuellen Ausbrüchen wie dem in Leichlingen im April nach zweiter Dosis (geimpft im Januar). Oder glaubst du, die zweite Dosis kann auch nach 2-3 Monaten immer noch nicht wirksam sein?",2,2
311,"@CorneliusRoemer @jensspahn @Karl_Lauterbach Punkt 1 und 2 können schon mal gestrichen werden: Keine Vorteilnahme bei den Masken, da Weitergabe zum Einkaufspreis durch Burda. Nationale Impfbestellung wurde durch Spahn schon eingeleitet, aber durch Merkel gestoppt und an die EU gegeben.",2,2
312,"@c_lindner @fdp Dann stellt doch mal euer Konzept vor... nicht immer nur kritisieren, erstmal was sinnvolleres vorschlagen 👏🏻🤷🏻‍♀️🤦🏻‍♀️",1,1
313,@marcfriedrich7 @Karl_Lauterbach Den kann man doch schon lange nicht mehr ernst nehmen.,1,1
314,"@nulleberg Das musste jetzt aber auch verstehen. Wer weiß, ob der @c_lindner beim nächsten Mal noch dabei ist. Und sonst wird er ja nie #Finanzminister",2,1
315,"@ben_brechtken Es gibt sowas, das nennt man zwangslizenz, dann können mehrere produzieren aber wir müssen die Grundrechte und Patente dafür nicht aussetzten. Aber das scheint zu hoch zu sein für die Bundesvorsitzende der @jusos",1,1
316,@Lieselotte2604 @c_lindner @fdpbt Wer ist Christian Lindner? Ich dachte ja immer ich kenne alle ernst zunehmende Politiker... komisch!,1,1
317,"Kann man eigentlich davon ausgehen, dass solche Pseudo-E-Autos unter Verkehsminister @Wissing keine steuerfreien E-Kennzeichen mehr erhalten? @FDP @SPDde @Die_Gruenen @BMVI #emobility #Verkehrswende #Wissing #Ampel  https://t.co/8oLwWAFsNu",2,2
318,@InteresseAnPol @MaulendeMyrthe1 @AfDimBundestag @Beatrix_vStorch Zu 1. Nein. Sie leugnen den menschlichen Anteil. Der absolut vorhanden ist  https://t.co/5R77Ps7tmB,1,1
319,"@jankortemdb @Linksfraktion @dieLinke Wann fällt endlich allen Sozialisten auf, dass nur die Kernkompetenz von @Die_Gruenen, @spdde und @dieLinke zusammen genügt, dieses Landes zu regieren und in eine ökosoziale Marktwirtschaft zu führen? #btw21 #r2g",2,2
320,@tonline #Schäuble (Geldkoffer) &amp; @cem_oezdemir (Miles&amp;More) die beiden Korruptionsspezialisten zur #CDUKorruption in der @ARD_Presse #Landtagswahl2021 #ltwbw21 #ltwrlp21,1,1
321,@TFruehmark @Karl_Lauterbach (und ich prompt so: zapp! zapp! ja wo spricht er denn? ;-)),2,2
322,"@Ralf_Stegner Fakt ist, dass ihr lupenreine Faschisten seid...",1,1
323,"@CDU @_FriedrichMerz Man sieht deutlich an dieser Abstimmung, wie weit die letzte CDU-Führung schon ins Links-Grüne abgedriftet ist.",2,1
324,"@NowaboFM @jusos @jessi_rosenthal @KuehniKev Lern deutsch, affe",1,2
325,"@einandererblog #Gruendeppen an sich sind Menschen, die die Probleme schaffen, für deren Lösung immer Andere verantwortlich sind.  @Die_Gruenen @dieLinke @spdde",1,1
326,"@AliCologne @_FriedrichMerz Womit dann belegtes, das mit der Sprache sich nichts verbessert sondern nur durch Gesinnung",2,1
327,"@chris_pyak @holgerkopp @HLiepelt @MartinWaltherDD @LiberalMut @_neededCitation @TeamSnolly @humbughund @ActiveLiberals @realTomBohn @OperationHeuss @BenjaminLaepple @lofferg @roberto_blanko @KonProg @ToniTWildgrube @c_lindner @Wissing @MarcoBuschmann @fdp @_MartinHagen @ben_brechtken Das war um 2015 eines der großen Streitthemen unter Libertären. Es ist in vielen Dinge eben nicht so einfach Fragen auf die konsequente Haltung zu einem Thema herunter zu brechen und jenen die die vermeintliche Gefahrenabwehr höher gewichten als falsche ""Libertäre"" zu bezeichnen.",1,2
328,"@c_v_e_n @SWagenknecht Jap, das war der finale Sargnagel für die Linke was die Wählbarkeit angeht.   Geschwurbel vom feinsten.",1,1
329,"@Fleming97616386 @Die_Gruenen @ABaerbock @zeitonline Man merkt, dass Sie sehr weit von der Wissenselite entfernt sind.",2,1
330,"Ich korrigiere mich: Bin mir bei manchen Aussagen nicht sicher ob sie von @c_lindner, #steinbach  oder @Alice_Weidel  kommen  #lindner ist mit seiner 200 Inzidenz Tafel definitiv unwählbar. wie die AFD.",1,1
331,"Warum jetzt Pfizer-Impfstoff für Kinder? Aber Erwachsene, die Angst vor #mRNA #Vektor und das  Risiko #Intensivpatienten zu werden, haben und sich sofort mit #Valneva #Novavax #impfen lassen würden, müssen weiter warten? @jensspahn @Karl_Lauterbach",1,1
332,"@CSU @Markus_Soeder @CDU Nicht wählbar! Die Union hat es außerdem abgelehnt, auch die Vermieterinnen und Vermieter zur Hälfte an den Zusatzkosten durch den CO2-Preis auf Öl und Gas zu beteiligen. Wie lost!",1,1
333,"@lizvlx @Karl_Lauterbach Haben Sie auch irgendein inhaltliches Argument? Oder passt Ihnen nur nicht, dass in den Altersgruppen mit stärkerer Schnellbetestung in 🇩🇪 (laut RKI) die Positivraten zuletzt GEFALLEN sind?  https://t.co/Mywwn6p1HV",1,1
334,@Die_Gruenen @spdbt @DiL_LINKE @fdp @BMG_Bund @cducsubt  wann höre ich etwas von den Parteien zu den Digitalisierungsplänen im Gesundheitswesen? Im Wahlkampf totgeschwiegen - dabei sind durch Zwang der Praxen zur #TI und die zentrale Speicherung der #ePA #PatientendatenInGefahr,1,1
335,@Markus_Soeder  was ist bloß aus deinem Platz in Bayern geworden ? LOL ÄH,2,2
336,@ich_bins_jetzt @maddi_madlen @MaBBusOnFire @Joachim_Kuhs @Die_Gruenen @spdde @dieLinke Habe mich jetzt auch nur noch an @maddi_madlen gerichtet.,2,2
337,@niewitecki @JoanaCotar Was würde sich denn bitte ändern?,2,2
338,@Markus_Soeder Ist das der Bayerische Humor 😂,2,2
339,"@KuehniKev Der guten Ordnung halber: wer spd wählt, wählt einen Kandidaten, der sich vorzugsweise an nichts erinnert und so versucht, sich rein zu waschen. Cum ex, Wirecard, Verzinsung Steuerschuld (Abwarten auf höchstrichterliches Urteil): einen senilen, passiven Kanzler braucht kein Land!",1,1
340,@PaulZiemiak @BerlinReporter Keine Aufregung. Das ist ihr Wunschkoalitionspartner. #CDU Heuchelei.,1,1
341,"@larsklingbeil @LillyBlaudszun @PaulZiemiak Quatsch, Schil ist ein Europaer",1,2
342,@bruno_wissing @AndreasLahmeWD @ArminLaschet @LEE_NRW @WDRaktuell @Westpol @ZDFnrw @landnrw @WestfalenW @SL_NaturEnergie @abo_wind @ProwindGmbH Weiss ich momentan auch nicht. Und jetzt?,2,2
343,@lischa33 @Karl_Lauterbach @rki_de Was soll die Polemik hier? Es geht um Fakten und Tatsachen!,1,1
344,"@ralphkamphoner @ArminLaschet @OlafScholz Glauben Sie das selbst oder werden Sie dazu gezwungen? Armin Laschet ist das genaue Gegenteil dessen, was Sie beschreiben. Die Ampel hat jetzt schon mehr bewegt als Merkel in 16 Jahren Regierung und noch etwas, was war eigentlich mit der Digitalisierung? Wer hat das verkackt?",1,1
345,"@MarcoBuschmann Der naechste Baerbock geschossen,der den Grünen Stimmen  kostet .  Mit der richtigen Frau  an der Spitze kann man einen Wahlsieg so richtig vergeigen. Grüne  im Sinkflug. Sieht schlecht aus für  gruen gelb.  Da hilft auch  kein  Abwiegeln.",1,1
346,"Sollte Äthiopien über den Tigray-Konflikt auseinanderbrechen, wäre das eine Katastrophe für die ganze Region, warnt der Orientalist Alfred Schlicht. Der Westen muss Premier Abiy Ahmed weiter stützen. @HeikoMaas @AuswaertigesAmt #StopScapegoatingEritrea",1,2
347,"@Markus__Lanz @KMuenstermann @corinnamilborn @_FriedrichMerz Wer sagt denn, dass wir nicht schon deutlich weniger Ungeimpfte über 60 haben mittlerweile.",2,2
348,@nils14779062 @LiberalMut @JordanGriz95 @MAStrackZi @ArminLaschet @c_lindner Ich werde auch gleich an Kultur teilnehmen. Es gibt Essen und ich bezahle es selbst.,2,2
349,"@BriHasselmann @at_iram @cem_oezdemir @annachristmann @ABaerbock Schön zu sehen, dass alle Masken tragen. Obwohl sie vermutlich geimpft sind 😊😊😊",0,1
350,@StBrandner Vom übermäßigen Alkoholgenuss?,2,2
351,@Karl_Lauterbach Natürlich ist Aufklärung wichtig. Aber das heute war etwas ganz anderes… Und natürlich haben wir uns und die Kinder informiert. Mit 15 verstehen sie das auch und haben sich klar dafür entschieden. Und nochmal natürlich unterschreibt man eine Aufklärung/Einverständniserklärung.,2,2
352,#Briefwahl ist DAS Mittel gegen #Stimmenthaltung !  Mein #Stimmzettel für die #Bundestagswahl2021 ist schon in #Paris angekommen 💫🇫🇷😍  @ArmandZorn @Frankfuerffm @DeborahDuering @MaxZaenker @Janine_Wissler @dreibrunnen,2,0
353,"@Karl_Lauterbach Das ist doch toll Karlchen, vielleicht komt dann der AZ Impfstoff und entfaltet seine volle Wirkung in deinem Kopf so wie bei den mit Thrombose, dass wäre doch mal was.",1,0
354,"@MalteKaufmann Es ist keine ""Freiheit"", wenn ich am Beatmungsschlauch auf der Intensivstation oder auf dem Friedhof liege, an Long Covid leide oder mir nahestehende Menschen angesteckt habe. Mit der Impfung hole ich mir echte Freiheit zurück.",1,2
355,"@MZwo22 @Sharebenhaufen @marcfriedrich7 @c_drosten @jensspahn @rki_de @ChariteBerlin @Leopoldina Hahah und du bist einfach nichts und niemand,  keiner außer mir, in diesem kurzen Moment Interessiert sich für dich und auch ich nur um dir zu sagen, dass du ein Lappen bist. Mememem weiß alles besser und hat in Wirklichkeit keine Ahnung von nichts.",1,1
356,@Karl_Lauterbach Als Geimpfter muss ich mich Tatsächlich fragen warum wir so viele Wahnsinnigen im Land haben die immer noch Corona als die Tödlichste Gefahr ansehen!,1,1
357,@Diego_Schalper @CDU @RNchile @_FriedrichMerz Callad pedazo de Scheiße,1,1
358,"@Joerg_Meuthen Ich bin der Meinung,  wer in der DDR politisiert wurde, ist sein Leben lang von dieser Erfahrung geprägt und wird durch sein  Unterbewusstsein immer in die Richtung gesteuert.",2,2
359,@JJ_1809 @jusos Sogar die blöd berichtet schon darüber. Unglaublich.  https://t.co/Zj8NeFHyua,1,2
360,"@Exclam @teamfreiheituGG @Karl_Lauterbach Sie wird und will es nicht verstehen. Sparen Sie sich die Zeit. Der Großteil der Verweigerer weiß nach anderhalb Jahren immer noch nicht, was mRNA ist. Obwohl es nur 10min Research brauch. Beratungsresistent.",1,1
361,"@hauwech3 @jusos @spdde Ein ""Libertärer"", der die Kommunisten zitiert. Wow.   Die SPD hat niemanden ""verraten"", was hier passiert ist eine höhere Verantwortung der Wirtschaft gegenüber dessen Arbeitskräften.  Müsste doch in ihrem Sinne sein, wo sie den Markt für so unfehlbar halten.",1,1
362,@ProfHaeubl @Thomas_Bareiss @CDU @cducsubt @CDU_BW @PresseAugsburg Für Deutschland gibt es fast nichts Innovativeres als ein #Tempolimit. Da hinken wir dem Fortschritt wirklich meilenweit hinterher. #Verkehrswende #Mobilitätswende #Autokorrektur,1,1
363,@Klima_Mahner @ArminLaschet @klimaunion @cducsubt Wie lange stellte SPD und FDP den Wirtschaftsminister?,2,2
364,Kann die erste #Cannabis Convention in DE erst 2023 oder schon 2022 stattfinden? @GrueneBundestag @spdbt @fdpbt Es bräuchte sicherlich etwas Vorlauf in der Planung. #Cannabislegalisierung  #Planungssicherheit #Wirtschaft  #Messe,2,2
365,"Wenn Union und SPD wirklich jenseits von #Regenbogenfarben ein Zeichen gegen Queerfeindlichkeit setzen wollen, bietet sich der heutige Tag an, einfach selbst ein #Selbstbestimmungsgesetz auf den Weg zu bringen. Na, wie sieht’s aus, @PaulZiemiak und @larsklingbeil ? 🏳️‍🌈🏳️‍⚧️",2,2
366,"@krasmanalderey @LucieWeisswas @Die_Gruenen D. h., für einen geringen Prozentsatz, der sich nicht impfen lassen kann, müssen sich ALLE anderen eine gentechnikbasierte experimentelle Substanz spritzen lassen, deren Langzeitwirkung völlig unbekannt ist und für die nicht mal die Herstellerfirma die Haftung übernimmt?",1,1
367,"@___Jeannette__ @Karl_Lauterbach @LSHTM ich sehe das ganz anders. es ist nun einmal so, dass menschen im altersheim eine sehr begrenzte lebenserwartung haben. dass da auch ein paar menschen nach der impfung sterben ist logisch. wichtig wäre der vergleich: ist die anzahl der todesfälle nach der impfung höher als sonst?",2,1
368,@cantina_guy @Kalinane @Muster97732179 @Nursebee9 @fine1102 @CDU @spdde @GrueneBundestag @dieLinke @fdp Ja klar. Das erklärt die Untersterblichkeit zu einem großen Teil.,2,1
369,@StBrandner @AfD Sind Sie sich sicher? Die Zahlen stammen immerhin von der Bild 🤔..... Und was ist schlimm daran?,2,2
370,@Markus_Soeder Die Zahlen sind schon vor den Maßnahmen gesunken!,2,2
371,@larsklingbeil Wie schnell sich doch die Hintergründe ändern können,2,2
372,"Keine Sorge. Bis das große Schlachten in Afghanistan losgeht, haben @larsklingbeil, @OlafScholz und @ArminLaschet wieder einen Kommafehler in Baerbocks Abi-Klausur gefunden.   Aus den Augen, aus dem Sinn.  Gott, ist diese Regierung moralisch verkommen.   #Afghanistan #BTWahl2021  https://t.co/rb3nfoRcsx",1,1
373,@dcremer_ @Markus_Soeder @CSU Ohne göttliche Intervention wird das nichts mehr mit der CDU,2,2
