,text,sentiment,pred
271,"@Locke1693 @jensteutrine @fdp @c_lindner Somit bekommen Kinder aus der Mittleren Einkommensschicht Probleme, Bafög zu bekommen, gleichzeitig haben die Eltern aber auch Schwierigkeiten Unterhalt zu zahlen z.B. weil sie ein Haus abbezahlen.",1,2
272,"@Markus_Soeder Heuer sind in der Schultüte Masken in vielen Farben.  Früher gabs Süßigkeit, Spielzeug und Schreibmaterial. Danke Regierung, ihr habt’s echt drauf.",0,0
273,"@utopia235 @Karl_Lauterbach Damit ist aber jetzt nicht das Interview auf RT1 gemeint, oder? Als er einem Kind erklärt, was passieren kann und das dann als hart formulierter ""Drohsatz"" durch die Netzwerke ging, obwohl es eine mehrsätzige Erklärung war? 😁",2,2
274,"@Linksfraktion @SWagenknecht @DietmarBartsch @DIW_Berlin @t Gut dass euch keiner mehr ernst nimmt…. Schaut euch die Damen im Parteivorstand an. Alles gesagt, oder ?",1,1
275,@PDominke @Karl_Lauterbach Naja die Folgekosten von Cannabis sind geringer als die von Alkohol. Nur dass die Kiffer meist auch noch saufen😡,2,2
276,@MatthiasBartel1 @HeikoMaas Bomben aus der Luft. 😏,1,2
277,@Karl_Lauterbach Sie sehen auch so aus.,2,2
278,"Die Forderung nach der Legalisierung von Cannabis dominiert heute Twitter und das ist auch gut so. Danke an alle Unterstützerinnen und Unterstützer! Heute ist aber nur der Anfang, wir müssen weiter täglich laut sein - Legalisierung jetzt! @Die_Gruenen @spdde @fdp",2,0
279,"@SPlanz_GRN @ropietsch @MonikaHerrmann1 @MiKellner @ABaerbock Ja Steuererhöhungen verhindert, Rente mit dem Aktienmarkt gekoppelt,  Tempolimit verhindert, menschliche Flüchtlingspolitik verhindert die Arme FDP musste soviel schlucken mir kommen die Tränen.",1,1
280,"@kannstnixmachen @JakobKruckeberg @fdpbt @jensspahn @andreasscheuer @KemmerichThL und werden die Grünen auch nicht starten, wenn sie nicht ganz sicher sind Palmer auch wirklich loszuwerden. Nichts ist erniedrigender wenn der Rauswurf nicht klappt. Mir ist aber auch klar, dass wenn man die FDP nicht sonderlich sympathisch findet einem das relativ egal ist.",1,1
281,"@micha70180 @spdbt Und der General rechnet noch die letzt 2 Novemberwochen dazu. Getrickst,getäuscht und gemauschelt, typisch SPD und Scholz!",1,1
282,@vonundzu20 @JoanaCotar @Schinkentorte Fr. Dr. Alice Weidel  💙,2,2
283,"Wenn @c_lindner die Ausführung von @ABaerbock besser versteht als die ""Übersetzung"" von #maybrittillner 😂  #illner #Ampelkoalition",2,1
284,Gebe ich mal an @spdde und @fdp weiter,2,2
285,@JoachimStamp @CarlGrouwet @ArminLaschet @fdp_nrw @CDUNRW_de In der Opposition. Mit 18% für @CDU stellen Sie keine Regierung.,2,1
286,@jensspahn Sie versagen nur noch🤮,1,1
287,"Stimmt es, dass  - die Intensivbetten in D in den letzten Monsten reduziert wurden?   - die Hospitalisierungen schon drastisch zurück gehen?  - Die ICU Auslastung auf reduzierte Itensivbetten bezogen wird?  @cducsubt @spdbt @GrueneBundestag @fdpbt @Linksfraktion @AfD",2,2
288,@_FriedrichMerz Viel Erfolg wünsche ich der @klimaunion,0,0
289,"@SWagenknecht Das Renteniveau wurde gesenkt, was sozialer Betrug ist, weil die zu zahlenden Beiträge nicht abgesenkt wurden. Was sagt die Linke dazu ? Nichts.",1,1
290,"@ManselMeisel @Volker26080496 @katjakipping Nö, das steht da nicht.",2,2
291,"@dreadhead_pi @Die_Gruenen @cem_oezdemir Würde man bei der Kernkraft die tatsächlichen Folgekosten nicht zu großen Teilen vom Staat übernehmen lassen und auf die Strompreise aufschlagen, würde es schon seit Jahrzehnten diesen Irrglauben an Atomkraft gar nicht mehr geben.",1,1
292,@sloetree @_MartinHagen @Ricarda_Lang @WSchinnenburg @ABaerbock @cem_oezdemir wir sind gespannt. #Legalisierung2022 sonst bleibt ihr...... PROHIBITIONISTEN,1,1
293,"@PW8010 @DrNathanCole @_FriedrichMerz Selbst mit unbegrenzten Kapazitäten in KHs wären 50k, 200k, 500k Tote im Zusammenhang mit einer Infektionskrankheit schon ordentliche Steine in der Wagschale der ethischen und juristischen Abwägungen.",2,1
294,"@ludios1895 @AnneBressem @dieLinke 2014 zockte der Westen eine Krise herbei. Sieht so aus, als ob das Spiel wiederholt werden soll. - Hoffentlich passiert nichts, hoffentlich ruft der Westen hinter den Kulissen die Ukr zurück.",1,1
295,"@hannovergenuss @OlafScholz @Die_Gruenen @fdp ... aber vielleicht in 2 Jahren neue Wahlen, wenn wir Glück haben...",2,2
296,@AfD Zu viele Ausländer in Deutschland dank falscher Wahl! Schluss damit wählt was anderes als die AFD,1,1
297,"@realTomBohn @c_lindner @MarcoBuschmann @Wissing Die arbeiten hart daran, so schnell wie möglich wieder unter 5% zu kommen.",2,2
298,@BulliTH_ @ArminLaschet @_FriedrichMerz Nur vom Aussterben bedroh...! Oh.,1,1
299,@c_jung77 @fdpbt Bis ihr wieder kippt!,2,2
300,@hahnflo @spdde @larsklingbeil Euer Panikwahlkampf ist aber in Ordnung. Wer keine Inhalte hat setz auf Panikmache vor Sozialismus und Kommunismus. Ihr seit so 😂😂😂😂   Das 15% Ziel ist nahe #CDUunwaehlbar #CDUCSUabwaehlen #CDUkorrupt #cDUcSUrausausderRegierung,1,1
301,@RenateKuenast Ihr solltet Euch wirklich alle in Grund und Boden schämen!,1,1
302,@FabioDeMasi @OlafScholz Ich erwarte mir da leider nur einen Gerhard Schröder 2.0.,1,1
303,"@PropagandaPeter @gunter_munz @Ricarda_Lang @xsarahleee @gruene_jugend @ABaerbock Hi, wie nennt man es, wenn man als Weißer aufgrund der Herkunft/dem Aussehen ausgeschlossen wird? Hab mir da bisher keine Gedanken drüber gemacht, ist es dann einfach Diskriminierung, aber eben kein Rassismus?",2,2
304,Knapp 2 Mio. Wähler wandern von der @CDU zur @spdde. Wir haben dieses Potential vor einem Jahr als „Merkel-Wähler“ ausgemacht. Wir wissen jetzt: Die Strategie ging komplett auf. @alexpetring @larsklingbeil @OlafScholz #btw21,2,2
305,@leonie_stella9 @OlafScholz ..nö...zuviel verspielt,2,2
306,@8njmn @tomvomizh @gruene_jugend @ManuelaSchwesig @GRUENE_MV @gruenekatha @anne_shepley @FridayForFuture @FFF_MV @GastivistsB @Ende__Gelaende @julia_verlinden Nur teilen die sich eben keinen Briefkasten!,2,2
307,"@ute631 @MarcoBuschmann Von der FDP ist auch nicht mehr zu erwarten. Die/Er ist mit den Abläufen und Vorgaben in den Arztpraxen gar nicht vertraut. Ärzte dürfen  im Regelbetrieb gar keinen Corona Wirkstoff impfen, nur an Impftagen bei denen ausschließlich geimpft wird! Da gibt es sonst nix!",1,1
308,"@DianaKinnert @Karl_Lauterbach Zudem hat er Menschen in einen Expertenstatus erhoben, die dies nicht im weitesten verdienen. Eine Angst- und Denunziantenrethorik die auf alles andere als Wissenschaft fußt. Wenn @OlafGersemann ""Eier hat"" #OliKahn macht er einen #LauterbachFactCheckThread  https://t.co/kBLlWENS9E",1,1
309,@koebi0711 @Karl_Lauterbach Und vorher ungetestet auch noch den Schulbus auf dem Weg zur Schule infizieren....,1,1
310,"@Karl_Lauterbach @JanJosefLiefers Solche Aussagen sprechen für eine Impfpflicht! Dann ist es auch keine ""Erpressung "" mehr...",2,1
311,@CDU @spdde @Die_Gruenen Ihr könnt mich mal.,1,1
312,@BellaRu3 @Ruediger_Krause @ElfieTalime @Karl_Lauterbach Versuchen kann man es ja. Alle Appelle an die Vernunft und gegen den Egoismus haben ja in den letzten Monaten nicht viel gebracht.,1,1
313,@Frei_Fink @___f___l___o___ @LindaTeuteberg @MAStrackZi @alenatrauschel frag das die damen. für mich ist das ein respektloses und unangemessenes verhalten.,1,1
314,@CDU @ArminLaschet @_FriedrichMerz Stimmt  https://t.co/414yGQG5yU,2,2
315,"@diaeter @obti_oida @reuthershallmak @smilingmosquito @nhondong @Bambulk0 @Leonie_3639 @Karl_Lauterbach @JanJosefLiefers Ich habe auch nur Geimpfte um mich herum, aber ich habe/hatte in meiner Familie oder meinem Freundeskreis keine Infizierten. Ich denke die eigene Meinunh bildet sich auch durch Erfahrungswerte, deshalb kann ich dich sehr gut verstehen. Und mein Beileid an dieser Stelle🤍",1,2
316,@conny_asf @realjonaswd @frautaufenbach @darlyn1108 @CDU Welche drei Gesetze denn zum Beispiel?,2,2
317,"@DieselsVideos @infect_prevent @Karl_Lauterbach Trotzdem ist die Formulierung auch aus der Entstehung unseres Rs und der Parameter mindestens schwierig, m.E.n. falsch,  vor allem weil er ein Faktum annimmt,  das nicht besteht. Diese Mutante verhält sich ja,augenscheinlich in Dänemark und airland anders als in UK.Zusätzlich 1/2",1,2
318,@1966Skywalker @StBrandner Wer ein noAfd im Profil hat outet sich als linker Antidemokrat und Mitläufer. #isso,1,1
319,@WDRaktuell @fdp Würde sowas eigentlich schon unter gefährliche oder fahrlässige Körperverletzung fallen? @Karl_Lauterbach @fdp_nrw  @spd_fraktion_nw @gruenenrw @DieLinkeNRW,2,1
320,@DO1DSH @it_is_me_thomas @the_D1gger @Karl_Lauterbach Ohne richterlichen Beschluss geht das ?,2,2
321,@tribunjgringo @Die_Gruenen @stimmeonline Du meinst wissenschaftliche Erkenntnisse die Leid verhindern können und dem Erhalt unserer Spezies dienen?  Ich denke dein Egoismus ist das weitaus größere Problem als die kognitive Dissonanz die Fakten bei dir auslösen. Aber dafür müsstest du dir ja Fehler eingestehen…buhuhu…,1,1
322,"Egal was man macht. Die Medien nutzten es um sich von Oben Nun wird man Sie an den Pranger stellen. Sie werden jetzt spüren, was jedem von uns durch diese Masche widerfährt.  @jensspahn bekommt die Ökonomie nicht in den Griff und steht ebenso am Pranger für Teile der Bevölkerung.",1,1
323,"@Markus_Soeder Herr söder, Sie irren!",1,1
324,@kathi_wolfgang @derspiegel @xsarahleee @Die_Gruenen Man könnte es auch Doppelmoral nennen 😊,2,1
325,@Kaptain_spACE @Karl_Lauterbach @c_lindner Soviel kosten die vllt. aber ob sie für soviel über den Tisch gehen ist fraglich. Viel Nachfrage also steigen die Preise.,2,2
326,"@Karl_Lauterbach 2 G hilft mMn gar nicht. Kostenlose Tests beibehalten und eben auf diese setzen - somit Zugang nur mit aktuellem Test, egal, ob geimpft oder genesen, wenn es denn überhaupt eines der ""Gs"" sein muss.",2,2
327,@Karl_Lauterbach Frohe und gesegnete Weihnachten wünsche ich Ihnen von Walter Ludwig Kostenbader,0,0
328,@MathiasPriebe @OlafScholz @c_lindner Und auch im Unterschied zu völlig evidenzbefreiten Beschlüssen.,2,2
329,"@PeterFr89977258 Die gestrige Sendung war ein Bruch. Drei Politiker unterschiedlicher Parteien greifen offen die Moderatorin @annewill und Frau @MelAmann an, die die Sorgen der Bevölkerung und Wissenschaft darlegen. Derweil sonnt sich der geschäftsführende Gesundheitsminister @jensspahn in Reue.",1,1
330,@ULTRAKAERL @BoeMarc @Karl_Lauterbach Gut gekontert 👍😁,0,0
331,@beatifica @wankum_kornelia @JoanaCotar Aber sollte die Impfung nicht davor schützen?,2,2
332,"@HeikoMaas @OlafScholz @spdde Die SPD war in den letzten Jahren ja auch nicht and der Regierung beteiligt und hat so erstmalig die Chance dazu. Hört auf zu labern und macht. Warum gibts noch keine Steuer auf Rohöl Produkte, Warum ist der CO2 Preis noch nicht höher ?",1,2
333,@demotas00 @c_lindner @cducsubt Hier ein guter Artikel. Gibt aber noch einige mehr. Kurz: Aus dem Preis lässt sich gar nichts ablesen.  https://t.co/vXYg7KbtIj,0,2
334,@PaulZiemiak @ArminLaschet Wahlkampf #Laschet. Symbolbild.  https://t.co/5jA4IudIPY,2,2
335,@Karl_Lauterbach 25.06.2021 Todesfälle in 🇬🇧:   1. Herzkrankheit: 450  2. Krebs: 400  3. Demenz: 180  4. Schlaganfall: 100  5. Diabetes: 70  6= Selbstmord: 18  6= Covid: 18☝️☝️☝️  8. Verkehr: 5  Oberste Priorität ist der Kampf gegen Covid und die Einschränkung der Bevölkerung.,1,2
336,"@Beatrix_vStorch @KonstantinKuhle Jeder AFD Nazi meine sie wohl. Sehr glaubwürdig, nicht.",1,1
337,"Regierung fordert im 2. Shutdown die Unterstützung für den 1. zurück. Kein ""Verstehen Sie Spass?"",sondern harte Realität für Unternehmer. Hier geht es zur Petition. Lasst uns die 50.000 knacken!  https://t.co/ScdskVDpCV #sogehtesnicht @KontistStiftung @johannesvogel @VGSDeV",1,1
338,"@berndulrich @Die_Gruenen Das spielt überhaupt keine Rolle. Das Klima ist da, man kann da nur was ändern in dem man vorwärts geht und denkt und nicht rückwärts wie die Grünen. Natürlich kann man immer mit dem Schwachsinn kommen, irgendwer muss ja anfangen, aber alle anderen 7000000 Menschen auf der Welt",1,1
339,@witch_carlo @cldbusch @fine1102 @muenchenklinik @fdp @CDU @CSU @spdde @Die_Gruenen Als Pfleger muss ich leider einhaken: das sind Verrichtungen die Pflege oft macht: ja. Aber auch das ist kritisch und eigentlich wirklich nicht gut. Aber das ist auch mit ein Grund wieso ich gegen das Pflegepraktikum bin.,1,1
340,"@Beatrix_vStorch Weniger rumheulen, mehr dagegen unternehmen im Bundestag?",1,2
341,@Karl_Lauterbach Ich stimme Ihnen absolut zu. LD hätte nicht enden dürfen. Dem Virus sind Ostern u geschlossene Betriebe und Arbeitslosigkeit egal und Politik kann das Virus nicht auslöschen. Anscheinend glauben das immer noch viele Leute.,1,1
342,@Ralf_Stegner Mit fehlender Qualität im Social Media kennen Sie sich ja vorzüglich aus.,1,1
343,"@Karl_Lauterbach @AfD Das ist ein Schlag ins Gesicht aller Ärzte und Krankenschwestern, die jeden Tag damit kämpfen.",1,1
344,"Wenn die aktuelle epidemische Lage nicht ausreicht um das Gesetz abzulehnen, wird das nie wieder passieren.   Adieu Freiheit 🙋🏽‍♀️   #epidemischelagebeenden   @fdpbt",1,1
345,@Die_Gruenen @ABaerbock Werden wir nicht die Grünen sind unglaubwürdig und unwählbar ! Wer meint er können trotz Beweise die Leute weiter Verarschen wie mit dem Lebenslauf oder dem Plagiat Buch der soll sich im September nicht wundern wenn die Wähler diese Täuschung bestrafen!,1,1
346,@janboehm @DoroBaer @AndiScheuer @FacebookDE @BMVI Also bekommt Facebook jetzt den großen Flugtaxi Auftrag?,2,2
347,@spdde @OlafScholz Als wäre das die beste Lösung für unsere Kinder ohne Impfung.UNWÄHLBAR,1,1
348,@FridayForFuture @spdde @Die_Gruenen @fdp Exakt. Und Funfact: auch die Ökonomie ist eine Wissenschaft.,2,2
349,@Friedricks7 @Mutbrger3 @Hefeweizen @ferdi10709 @querulant_nds @AfDimBundestag @cducsubt @fdpbt Die CDU ist mittlererweile links.,2,2
350,"@heizefeiz @MalteKaufmann Entlarvend, wie inhaltsleer die Mitläufer der populistischen Altparteien denken.",1,1
351,"Hej @spdbt, @Linksfraktion und @Die_Gruenen: warum nicht als gemeinsames Projekt die Verrechnung aller Nebeneinkünfte mit den Diäten fordern?",2,2
352,@laplantulus @Karl_Lauterbach Von einem Wissenschaftler erwarte ich dass er Menschen nicht nach einer Situation beurteilt.,2,2
353,"@WDRaktuell @ArminLaschet Seit wann „zieht“ ein Kandidat „Konsequenzen“? Das müssen die Leute tun, die in Amt und Würden sind! Die einzige Konsequenz, die ein Kandidat ziehen kann, ist seine Bewerbung für ein Amt nicht weiter aufrecht zu erhalten…..",2,2
354,"@Karl_Lauterbach Und die entscheidet das! Eine Frau hat soviel Macht, dass sie das einfach festsetzen kann? Und ganz Deutschland alle Lehrer, alle Schüler müssen das so hinnehmen? Das kann doch nicht. Da frag ich jetzt mal sind wir tatsächlich in einer Diktatur??",1,1
355,"@TheaJDoro @Nucebo @ViperUwe @Karl_Lauterbach Leider gibt es auf Wikipedia große Themenfelder, welche nur von wenigen admins kontrolliert werden. Das ist schon problematisch.",1,1
356,@Karl_Lauterbach @JanJosefLiefers Hauptsache die #HaltDieFresseBild ist dabei. Zum Davonlaufen!,1,1
357,Wer jetzt noch gegen eine Impfpflicht ist macht sich angesichts der aktuellen Zahlen mitschuldig! #Covid @OlafScholz @ABaerbock @c_lindner @jensspahn,1,1
358,"@BoehringerMai @cem_oezdemir Dieses ""besonders im Superwahljahr"" zum Schluss hinterlässt irgendwie wieder den madigen Beigeschmack, dass man nur als Wahlstimme wichtig ist, nicht als Mensch/Meinung. Da fragen sich manche woher Politikverdrossenheit kommt.",1,1
359,"@Karl_Lauterbach die zahlen beziehen sich aber auf die 2. welle, d. h. ohne #B117 . hier dürften schulschließungen sich stärker auswirken!",2,2
360,@c_lindner LoooooL Freiheit von dir? Verräter,1,1
361,"@jsprondel @Die_Gruenen @spdde @CDU Ich hatte früher CDU gewählt, doch dass ein Türken #ArminLaschet  unser Land mit seiner #CDUCSU weiter zerstören, musste ich mich umentscheiden. Einen @c_lindner kann man genauso wenig wählen, da ihm Geld, Lobby wichtiger ist als unsere Heimat musste ich meine Stimme #AFD geben😉",1,1
362,@manager_magazin Wieviel kriegt @OlafScholz weil er die Konkurrenz und andere Firmen mit Steuer belegt?,2,2
363,"@SPD @CDU @Die_Gruenen @FDP Wenn ich all die weltweiten Lügen sehe, wundert es mich nicht, wenn manche Menschen in zu Extremisten werden.   HÖRT ENDLICH AUF",1,1
364,"@dieLinke sollte die Bundesregierung dafür kritisieren, dass sie Erdogans Unterdrückung von Kurden, Gewerkschaftern, Journalisten und Linken unterstützt – in dem sie Waffen liefert, die Bundeswehr in der Türkei stationiert und das Verbot der PKK aufrechterhält. /2",1,1
365,@Markus_Soeder Immer dieser Sarkasmus!,2,1
366,@AnkeHoffnung @Karl_Lauterbach @grimmsi1 @TOODALOO5 @Richter_Mueller @HeinoStoever @WurthGeorg @philineedbauer @NiemaMovassat @KirstenKappert @MAStrackZi @haucap @CDR_FFM @hanfverband Danke dir für die Liste ! 😉,0,0
367,@josefheynckes @OlafScholz Wo soll der Anstand bei #Laschet so plötzlich herkommen?,2,1
368,@CMDRArchadder @chindogu_io @MathiasPriebe @Die_Gruenen @ABaerbock @fdp @c_lindner @spdde @OlafScholz Bedeutet?,2,2
369,"@DerNiederbayer @werichhier @2Mamili @ZurekR @Markus_Soeder @MichaelPiazolo @KM_Bayern @klausholetschek @BR_Recherche @EKoetting @olafstampf Es dürfte dabei eine gewisse Unschärfe vorhanden sein, denn das RfG meldet ebenfalls dass die Schulen die Kontaktlisten nicht schicken würden und keine Ressourcen vorhanden, um dem telefonisch nachzugehen. Ich würde es die Spitze des Eisbergs nennen",2,2
370,"@Barthol44630612 @Boulder667 @BILD @CDU Stimmt, ist natürlich keine „Klimakrise“ wenn mittlerweile jährlich Hitzerekorde aufgestellt werden. Wenn es selbst mittlerweile selbst in Deutschland Dürren gibt. Wenn Extremwetterereignisse immer weiter zunehmen. Immer mehr Menschen wegen sowas sterben werden. Ist voll normal.",1,1
371,"@Martin_Moder Nun muss nur jemand mit nem Zaunpfahl den betreffenden Politikern immer wieder einen Wink geben, damit die nicht wieder alle Impfzentren schließen und die Logistik verkacken so wie @jensspahn.",1,2
372,"@jmlotman @RegBerlin @wiebkeesdar1 @KaczmarekOliver @Krawallstein Was die @spdbt Wissenschaftspolitisch erreichen möchte, hat sie in schon der letzten Legislaturperiode festgehalten. Ich habe das Papier damals zusammenfasst:  https://t.co/jz4F2Q3JvJ",2,2
373,@JoWadephul @SH_CDU @CDU @gadechens @TobiasvdHeide @WieVieleFrauen Zähle 13 Männer 1 Frau. Die #CDU und ihre Zukunft als sogenannte Volkspartei!?,2,2
374,"@Karl_Lauterbach 'Die Politik ist offenbar coronamüde"". Vor allem die SPD selbst, oder? 200+ Menschen, ohne Maske, auf engstem Raum. Aber stimmt, die Regeln gelten nur für das Fußvolk. #Lauterbachluegt",1,1
