,text,sentiment,pred
270,@Detlef66138495 @BVG_Kampagne @goethe_jw @4ttila78 @Eintracht @EuropaLeague @ZDFEnterprises @dpa_live @rki_de @faznet @DieMaus @SonjaUtz @uni_tue @RSprachrohr @AuswaertigesAmt @fcunion @udolindenberg @WHO @CrisisGroup @StephenKing @derspiegel @BVG_Bus @krone_at @BVG_Ubahn @BILD @MazdaAdli @NZZ @morgenpost @titanic @BundesKultur @Tagesspiegel @BERLINER_KURIER @tazgezwitscher @grimme_institut @sternde @TwitterSupport @zammit_marc @sixtus @hubertus_heil @J0Gerdes @ntvde_sport @LFC @ringostarrmusic @Gerjon_ @CNN @JohnCleese @BerlinTourism @lautde @GermanyinUSA @goetheinstitut #HauptstadtStudio:                                                                      Gute Nacht Berlin und braucht noch jemand einen Sessel  https://t.co/sPox5LjUtD,2,2
271,"@jensspahn Nun, 6 Millionen tote Juden, 60 Millionen tote Sowjets in 12 Jahren. Dagegen waren die DDR und ihre Stasi nur ein Kindergarten. Mit Leuten die so etwas für einen Vogelschiss der Geschichte halten, wollen Sie also „bloß“ reden.",1,1
272,"@DerOttoNormalo @Alice_Weidel 😂😂😂 dad zeigt euch das doch weiter rein🤦‍♂️, lasst euch weiter verarschen heuest dann aber Nicht rum wenn es dann bald so kommt 🙄🤦‍♂️, ein dummes Volk macht alles was die Regierung sagen läuft ja bei euch 😂",1,1
273,@_FriedrichMerz 😂😂😂 Was haben Sie denn gesehen?DSDS?,2,2
274,@Rias1892 @gruene_jugend Es wird nicht der einzige bleiben,2,2
275,"@xoxohoney__ @Baerbel_Meier @katjakipping @dieLinke ok, war bis letztes Jahr 389, wenn man zu zweit lebte, jetzt 401, und allein 446, aber ist auch zu wenig",2,2
276,"@besserossi @LaurasOldbarn @AfDimBundestag Hallo @besserossi, wir können nachvollziehen, dass die aktuellen Debatten die Gemüter erhitzen. Trotzdem bitten wir Sie um Einhaltung unserer Netiquette, die Sie hier nachlesen können👉 https://t.co/1ab8QmcUcF Grüße👋",2,2
277,@VolkerK_ @N_Schmid @SchaferCorinna @Wizard_of_IT @ArminLaschet Wollen wir Energie ohne Emission oder Effizienz?,2,2
278,"@berndulrich @MarcoBuschmann @WELTAMSONNTAG @fdp Schauen sie mal nach England.  Dort heißt diese Job Whip, also 'Peitscher' oder 'Einpeitscher'.  Es hat also nichts mit Folter und Zuchthaus zu tun, das ist in der Tat ein alter demokratischer Begriff.",2,2
279,"Die Herrschaften in der Christdemokratie, bei Liberalen und Sozis, die gerade die Impfkampagne jeglicher Glaubwürdigkeit und Menschenwürde beraubt haben und von Inkompetenz und Ignoranz nur so strotzen  Dieselben Figuren behaupten sie können Klimawandel!  @cducsubt @spdbt @fdpbt",1,1
280,"@Robin_Heitz @TOM1605_ @jensteutrine @fdp @c_lindner Und auch wenn es hart klingt: Das wird nicht oft der Fall sein, immerhin kann die Statistik eindeutig sagen, dass mehr Leute aus reichen Elternhäusern studieren und sogar mehr Geld zur Verfügung haben als der Rest.   Wegen ein paar Kindern Milliardengeschenke für Reiche machen?",2,2
281,@MatthiasRehfel1 @dgb_news @ABaerbock @Die_Gruenen @fdp Als letzte Ergänzung dazu:  https://t.co/MlK4rBFXLW,2,2
282,@Karl_Lauterbach Wie oft hat @Lauterbach schon Bullshit erzählt? #Maischberger Nimmt den Schwurbler noch jemand ernst?!😱,1,1
283,"Die stille Treppe im deutschen Bundestag. Wusste gar nicht, dass es das gibt. #DeppenLoge  Was kommt als nächstes? Windelservice? @AfDimBundestag : Wann fangt Ihr endlich an Euch wie Erwachsene zu benehmen? Ihr seid der Treppenwitz der Geschichte.  https://t.co/Z9GnxXQ5T0",1,1
284,@thegreycat @Alice_Weidel @jensspahn @FranziskaGiffey @GoeringEckardt @c_lindner @DietmarBartsch @dieLinke Das dachte ich mir auch gerade.,2,2
285,"@phoenix_de @DaniLudwigMdB ""Bitte beschreiben Sie die CSU-Drogenpolitik in einem Bild.""  👇  https://t.co/4UyGQ1XFmq",2,2
286,"@ClausStrunz @Die_Gruenen @cducsubt @CDU @CSU @ToniHofreiter @ArminLaschet @Markus_Soeder @ABaerbock Wie schon die FDP (Lindner) gesagt hat: „es ist besser nicht zu regieren, als falsch zu regieren“.",2,1
287,@noreenthiel @KonstantinKuhle Auch noch kein invite bekommen? 😂,2,2
288,@marcfriedrich7 @CDU @spdde @EskenSaskia @RegSprecher @diegruenen Weil da nix sitzt was Elite wäre.,1,2
289,"@PaulZiemiak @MarcoBuschmann @MPKretschmer Merke: wenn du in der CDU pro Flüchtlinge bist, sind Drohungen egal. Wird schon nix passieren. 🤡  Wenn du in der CDU dafür zuständig bist, Wähler rechtsaußen zu hofieren, ist dein Schutz sehr wichtig. 💩",1,1
290,"@annewill @OlafScholz @spdde @ABaerbock @Die_Gruenen naja war schon ein bisschen Facepalm weil man mit dem Wahlprozedere nicht spielt bzw Kreuze, falten, einwerfen nicht schwierig ist. Wahltag ist eig traditionell Ruhe und keine Manöver mehr.",1,2
291,"@IsabelRuland Wäre doch gut, wenn @RegierungBW @MSI_BW und @KM_BW das umsetzen und zeigen, dass @Die_Gruenen entschieden handeln können. @GrueneBW @detzer_sandra @MiKellner @mannelucha @cem_oezdemir @fbrantner @agnieszka_mdb",0,2
292,"#2 Auch eine Vollmacht der Eltern (gefaxt) reicht nicht aus, um die 2. Impfung zu erhalten, obwohl die Eltern bei der 1. Impfung persönlich anwesend waren. @Markus_Soeder @TaskforceCorona @br24 @SZ_Bayern @merkur_de @ANTENNEBAYERN @StefanLeifert",2,2
293,Das #Frühjahr startet gut @Karl_Lauterbach hat es verkackt @Luisamneubauer hat es verkackt @GretaThunberg hat es verkackt,1,1
294,@Chaosmamatobt @Lucyfer49407833 @isabellavonpar1 @Karl_Lauterbach Das macht doch nix. Du hast noch ganz andere Viren in deinem Körper...,1,1
295,@BMG_Bund @jensspahn Dann macht auch mal was. Nur quatschen. Ihr seid einfach faul und träge.,1,1
296,@_FriedrichMerz @rponline Wir sollten endlich aufhören solchen unbedeutenden Abgeordneten wie @_FriedrichMerz ohne Parteifunktion zu viel Aufmerksamkeit zu schenken. Selbst in der @CDU mag man ihn nicht in verantwortlicher Position sehen.,1,1
297,@tweets_con17 @Karl_Lauterbach Kann man nicht begreifen 🤥,1,1
298,"@FelixKi49183616 @KathaSchulze Ich glaube du weißt selbst nicht, was du damit sagen möchtest...oder du hast deine Tabletten noch nicht genommen.",1,1
299,"@Sebi_Gass @ArminLaschet ist die CDU überhaupt eine ""Demokratische"" ""Partei""? wenn man Lobbyismus, Parteifinanzierung, Manipulation der ""Öffentlichkeit"", Verfassungsfeindlichkeit usw berücksichtigt kommt bei mir als Summe eindeutig  ""mafiöse rechts-/wirtschaftradikale Sekte"" heraus",1,1
300,@BSacha68 @ralphruthe @Karl_Lauterbach Einfach alles. Und jetzt troll dich...,1,1
301,"Es ist #ZeitfürLegalisierung, nur mal so als Erinnerung😉  Und #Führerscheinproblematik - #Eigenanbau nicht vergessen😉  #LegalisierungKOMMT  #CannabisLegal  #LegalizeIt  #Cannabis  @OlafScholz, @Larsklingbeil, @EskenSaskia, @KuehniKev, @c_lindner, @ABaerbock, @Wissing",2,2
302,"@FabioDeMasi @OlafScholz kein Respekt für den würdelosen Lügenbaron. Gegen Söder und Habeck hätte er keinen Blumentopf gewonnen. Er greift v.a. Stimmen bei senilen Omas ab, indem er als ""Kanzlerin"" firmiert.",1,1
303,"@Karl_Lauterbach Weshalb bleibt es denn nicht die Entscheidung eines jeden Einzelnen? Denn es heißt ja, dass der eigene Krankheitsverlauf einen negativen Weg gehen könnte. Es gibt viele Beispiele aus der Geschichte/ Vergangenheit, wo die Masse nicht recht hatte. Sondern die Minderheiten.",2,1
304,"@Felix_Schlau @AloisAlz @Markus_Soeder Wenn es #markusSoeder und der #CSU klar war, daß #Laschet eine Katastrophe ist und nie Bundeskanzler wird, hätten sie dann nicht die moralische Aufgabe gehabt, dies noch viel offensiver zu äußern und eben nicht aus falsch verstandener Parteiräson letztendlich nachzugeben? @CSU",1,1
305,@JannesTilicke @Tim_Vollert @FilipposKourt @spdde @GrueneBundestag @Linksfraktion @cducsubt @SPDqueer @UnsereNeueSPD @spdbt @Forum_DL21 @dieLinke @fdp FDP - man leute seid einmal ehrlich zu euch selbst,2,1
306,"@grtzmann @skysnotalimit @Karl_Lauterbach Gürtelrose durch Impfung gegen Polio. 15 Jahre später. Schweinegrippe Impfung. Nebenwirkung. Extreme Schlappheit und Müdigkeit bist zum Umfallen. Hat übrigens aus das ÖFR bereits 2012 darüber berichtet. Das sind die Berichte, die sie jetzt nicht mehr finden",2,1
307,"@juliusboemmes Von einer Partei, die ich wähle, erwarte ich, dass sie gegen rechtes Gedankengut vorgeht.🙃 @Die_Gruenen @dieLinke    Gefahr für die Gesellschaft",2,1
308,@polenz_r @TheRepublicDe @_FriedrichMerz Passt aber ins Bild einer CDU mit Herrn Merz. Das wars dann wohl.,1,1
309,@Die_Insider @SteinbachErika @GoeringEckardt @Die_Gruenen @cducsubt Kann ihr leider nicht meine Meinung zu ihr sagen. Schon länger blockiert. Aber die hat echt keine Tassen im Schrank. Alt und verbittert.,1,1
310,@Thomas_Bareiss @HalleVerkehrt @CDU @CSU immer schön laut bellen... wird aber nicht klappen!,1,1
311,"@ThanosMaw @pelagicbird @Karl_Lauterbach Nein, aber wir haben aktuell noch circa 14 Millionen Kinder und Jugendliche bei denen entweder die Impfung noch nicht empfohlen ist oder für die es noch keinen Impfstoff gibt. Außerdem haben wir noch zu wenig Daten über die Dauer des Immunschutzes.",2,2
312,"@Karl_Lauterbach Ich möchte kotzen. Machen Sie weiter, ich bitte Sie. Eine bodenlose Frechheit ist, wie sehr wenige vielen einfach schaden können, manchmal gefühlt sogar einfach dürfen, weil immer noch zu viel hier einfach durchgeht.",1,1
313,@guk_nikita @AndreasAndy3131 @dieLinke @Linksfraktion @Janine_Wissler Ich erhöhe auf #zweistellig! 🤝🚀,2,2
314,@newnamewh0dis @yflexn0 @sech28 @CDU Ich werde gecybermobbt hier,1,1
315,"@MAStrackZi Wenn jemand von der @fdp diese Entscheidung freut, heißt es nix gutes.... Hauptsache die Wirtschaft läuft, egal wieviele Menschen jeden Tag sterben...",1,1
316,@StBrandner Gedrückt... Die afd ist so ein lächerlicher Haufen.. das ist halt keine Aufmerksamkeit wert,1,1
317,@Karl_Lauterbach Man hören sie endlich auf nur Panik zu verbreiten und solche unsinnigen Vorschläge  Wird echt Zeit das die Wahlen kommen wie kann man den nur jeden Tag soviel Blödsinn von sich geben,1,1
318,@RainerCMent1 @Vorzimmerdame2 @Karl_Lauterbach 😂👍 In Schätzen und Fantasiezahlen aus der Luft greifen ist er Weltmeister.,0,2
319,@HalleVerkehrt @berndulrich @ArminLaschet @BVerfG Ich glaube der #Fotzenfritz ist dabei 🙄,1,1
320,@CDU @HBraun @_FriedrichMerz @n_roettgen Town Hall wird auseinander geschrieben ihr Englischstümper. Macht's ordentlich oder lasst es!,1,1
321,"120 Mrd. Investitionen jährlich für 🏥 Krankenhäuser &amp; Pflege 🚌 Nahverkehr kostenlos ☀️ Energiewende 👩‍🌾 Agrarwende 🏫 Schulen ⚒️ Neue Jobs 🏗️ Wohnungsbau 🤡 #UnionAbwählen  sind mit @dieLinke bis 26.09. wählbar, wer hat Bock?",0,2
322,@MonikaHerrmann1 @MiKellner @ABaerbock Ist doch gut. Da kann man den doofen FDPlern alles mögliche um die Ohren hauen.,1,1
323,"Was für ein polit. Feigling ist eigentlich @MarcoBuschmann @fdp? Frage der #impfpflicht ist doch keine Gewissensentscheidung, wie vielleicht Reproduktionsmedizin, Sterbehilfe. Hier geht es um schlicht handwerklich-jurist. Detailarbeit zur Sicherstellg von Verhältnismäßigkeit 1/x",1,1
324,@CDU Demagogie in einem Tweet.,1,1
325,"@i_iangg @PraktikantProfi @MiKellner @JanAlbrecht @heilrath @KaiGehring nicht, das ich die grünen mag, aber ist das nicht 3 mal dasselbe schild in essen?",1,2
326,"@spdde @OlafScholz Na da bin ich mal gespannt wie schnell Sanktionen, Stromsperren und Tafeln der Vergangenheit angehören werden. Sind ja nur Menschenleben.",2,2
327,"@Torsten1020 @DunkelfluegelE @Markus_Soeder Passt auf die, die unbedingt Kinder impfen wollen.",2,2
328,"@MalteKaufmann @cem_oezdemir @Ricarda_Lang Ich denke, ihr würdet euch selbst beschweren, wenn die Mehrheit im jeweiligen Parlament AfD-Kandidaten ins Präsidium wählt wie es die Schweizer Bundesversammlung macht: Ja, wir wählen eine*n von euch, aber jemanden der/die WIR wollen.",1,2
329,Krebsfrüherkennung auch weiterhin für Frauen ab 35J! „Gesundheitsminister: Gebärmutterhalskrebs-Früherkennung: Jährlich bezahlter PAP-Abstrich MUSS BLEIBEN! @jensspahn @BMG_Bund @BMFSFJ @kbv4u” - Jetzt unterschreiben!  https://t.co/RpoxbbF2DY via @ChangeGER,2,2
330,@RaHaake @Die_Gruenen Bei so einem Verständnis von Demokratie und Rechtsstaatlichkeit weiß man was einem mit den Grünen droht.,1,1
331,"@TimMenzel10 @GollwitzMartin @Karl_Lauterbach Das kann doch nur Satire sein, oder? :-)",2,1
332,@Markus__Lanz @MariamLau1 @Karl_Lauterbach Markus Lanz ist also heute zu Gast in der Talk-Show von Karl Lauterbach.,2,2
333,"@KaiSchulze_ @Karl_Lauterbach Aus Mücken Elefanten machen: die ""Methode Lauterbach"" wird an diesem Beispiel eindrucksvoll entlarvt,",1,1
334,@M_Reichardt_AfD @AfD @dieLinke @Die_Gruenen @spdbt @CDU Das Land ist außer Kontrolle 🤮die antifada grünen sozis linken und gender NGO übernehmen,1,1
335,"@MarcoBuschmann @welt @robinalexander_ @OlafScholz @fdp @dieLinke Er hat sehr eindeutig gesagt, was er präferiert, ohne etwas auszuschließen. Das liegt wohl auch daran, dass Ihr Vorsitzender sich so früh festgelegt hat. Vielleicht sollte man das nochmal überdenken. 😉",2,2
336,"@Karl_Lauterbach Wie man ja liest, hat Tansania die Epidemie mit Hilfe Gottes überwunden, will keine Impfung, und locken nun die Touristen. Und wir regen uns über die Masken unter der Nase.",1,1
337,"@7777Nobody7777 @Ne0Realist @TobiWan33225819 @Karl_Lauterbach GENimpfung, das Wort allein ist Blödsinn.  Wenn du dich unbezahlt zum Clown machst, selbst schuld.  Wenigstens hast du zugegeben das du den Blödsinn im Auftrag von wem verbreitest.",1,1
338,"@trader_ew @feldafinger @ChristophBeisl1 @c_lindner Würdest du auch persönlich Hand anlegen und Impfverweigerer bedrohen, verletzen und töten?",1,1
339,@KinderdocNina @Karl_Lauterbach Aber die Kultusminister (Bsp. NRW) machen die Schulen AUF. Hier die Antwort von uns ⬇  https://t.co/tzTXdqDxcQ,2,2
340,@Kaleva87952915 @SabineBr3 @Karl_Lauterbach Rache ist nie gut für das eigene Wohlbefinden. Relax. :-),1,2
341,@PeppoHemo @EdzardErnst @PEI_Germany @BMG_Bund @jensspahn Total verrückt.,1,1
342,"@PinterSven @widderstand @Karl_Lauterbach Es geht nicht ums Sterben, ist das so schwer zu verstehen?",1,2
343,@sbierna @SWagenknecht Gestalten von was? Sahra schafft das schon. Der Wille zählt.,0,2
344,"@Indi0112 @WDRaktuell @ArminLaschet Gebauer und Laschet haben Inzidenz und Kontaktnachverfolgung komplett begraben sowie eine sinnvolle Quarantäneregelung durch eine sinnlose, gefährliche ersetzt. Du hast diese Woche keine Medien genutzt?",1,1
345,LG an @CDU und @CSU,0,0
346,"@McAdams1771 @mesarosch @spdde @OlafScholz Die Zeit reicht nicht mehr. Die Regierung wird schon dafür sorgen, daß die sozialen Folgen der Pandemie erst ab Oktober sichtbar werden. Und würden sie früher sichtbar werden, würde man das wieder der Regierungspartei SPD zur Last legen.",1,1
347,"Statement von @Markus_Soeder zu den geplanten Sondierungen von @spdde, @Die_Gruenen &amp;  @fdp.  https://t.co/y5LgOqdM0Q",2,2
348,"@Karl0tto @realB11529 @Karl_Lauterbach Ich gehe davon aus, dass Omikron zur Jahreswende dominant werden wird.   Die Entwicklungen danach sollten sehr schnell gehen. Omikron wird in wenigen Tagen einmal durchs Land fegen, wenn sich die Politik nicht für Prävention entscheidet.",2,2
349,"@PaulZiemiak @CDU @CSU Was ist denn der Unterschied zwischen völkisch und bürgerlich 🤧. Bürger sind irgendwie das Volk 😂....naja, hauptsache klingt eloquent",2,1
350,"@HermannWagner5 @derrealeirrsinn @Foecki12 @jensspahn @HolgerEwald1 @artep21 Was daran kapierst Du nicht, dass es Leute gibt, die keine Alternative haben. In der Stadt gibts keinen Bauernhof und Lieferdienste kosten Geld, was sich nicht jeder Leisten kann. Egal, scheiss auf die, können ja verhungern. Du bist sozial schon ziemlich verkrüppelt, oder?",1,1
351,@Joerg_Meuthen Als sie eine Ansage gemacht haben vor ihrer Partei und sie ausgebuht wurden haben sie mein Ansehen verdient. Denn man weiß ganz klar wie die AfD tickt und auch eigentlich sie. Verspielen sie es nicht. Politik machen nicht hetzen.,1,1
352,"@dreadhead_pi @Die_Gruenen @cem_oezdemir Das ist schon mal Quatsch:  Der Betrieb von Kernkraftwerken ist NICHT CO2-frei.  Gerade beim Uranabbau und dessen Transport, dem Transport von Atommüll und dessen Lagerung, entsteht doch einiges an CO2 in der Prozesskette.  https://t.co/oO5AHay426",1,1
353,"@oliverrack @annachristmann @EskenSaskia @BraFDP Das #Dateninstitut ist Datenschutzinstitution #18, neben der institutionalisierten #Datenschutzkonferenz #19. 17 Institutionen auf 19 aufzublasen führt absehbar nicht dringend benötigten Handlungs- und Entscheidungsfähigkeit beim #Datenschutz.  https://t.co/4Scx2Q1jdX",1,1
354,"@Der_Vanatic @KutscherJupp @Frank_Pasemann @Alice_Weidel Und schon hört man nix mehr vom jupp. Keine Argumente. Ändern tut er trotzdem nichts, rennt weiter hinterher. So ist das bei der Antifa.",1,1
355,@BastiWee @maludo64 @Beatrix_vStorch Woher stammen denn die Zahlen wieviele ungeimpfte auf der ITS liegen? Vor ein paar Tagen wusste das noch keiner.,2,2
356,"@HertzBube @hellics @MalteKaufmann Stimmt, habe Infektion mit Erkrankung verwechselt. Aber ich habe bei meiner Recherche eine Quelle bzgl. der Mutationen gefunden.  https://t.co/nIhxJts1ui",2,2
357,"@n_roettgen Sie sollten keine Fotos veröffentlichen, sondern Ihre Leistungen in diesen 27 Jahren darstellen! Ihre Partei hat jedenfalls kontinuierlich Stimmen verloren.",2,1
358,@meertyp @JanPWitte1 @AnkeHoffnung @WSchinnenburg @fdpbt @NiemaMovassat @KirstenKappert So wird man dazu genötigt den Straßen Apotheker zu vertrauen :(,1,1
359,"@KlausAmend @Die_Gruenen Da waren es bestimmt die Rechten, die dafür verantwortlich sind ... gell!!!",2,1
360,"@tina_rosner @HpmNews @c_lindner Nö, ist mittlerweile egal. Das Zeug wird auch in aufgezogenem Zustand immer länger haltbar. Transport? Kein Problem. Wir werden derart verarscht, das geht auf keine Kuhhaut.",1,1
361,@WDR2 @spdde @diakonie @Caritas_web @OlafScholz Warum nicht bereits in den zurückliegenden Regierungsperioden? Da war Genderscheiss wichtiger.,1,2
362,"@SchalterWalter @StBrandner Ach, Brandy. Wieder Druck?  https://t.co/JUTmY0eZpX",2,2
363,"@alex_berlin46 @TWathling @marlbobrot @Alice_Weidel Ich lese in dieser Unterhaltung niemand anderen außer mich. Dass Du aber anscheinend Selbstgespräche führst, lässt auf einen verwirrten Geist schließen. Es sei denn, daß ist wieder eine Deiner Ausreden. Oder eine Kombi aus beiden?",1,1
364,"@b_riexinger Ist das nicht gut für die Linke, wenn die CDU keine Alternative ist?",2,1
365,@thorstenbenner @HeikoMaas Der ganze Vorstoß ist vorm Hintergrund des China CAI und der resoluten Unterstützung Orbans eine Frechheit.,1,1
366,"Na, heute schon eine Protestmail an @JuliaKloeckner gesendet? Na dann aber los:  https://t.co/hKaYzFUOMQ #MeerRechtMeerLeben",1,2
367,"Rekordgewinn für @amazonDE, aber den Mitarbeitern das Tragen von FFP2-Masken verweigern, weil man die zusätzlichen Pausen nicht gewähren will. #Ironie #Amazon behandelt seine Mitarbeiter wie Sachgegenstände. Eigentlich ein #Kerngebiet der @SPDde und @hubertus_heil . Was nun?",1,1
368,@Markus_Soeder Einfach nur diletantisch dass ihr nicht von Anfang an die Hausärzte eingebunden habt,1,1
369,"@RadtkeMdEP 1.) Ein #guterplan #wegenmorgen wäre,wenn die @klimaunion auch in den höheren Rängen der @cducsubt mitspielen,mitentscheiden und vor allem mitgestalten darf. So wie es @ArminLaschet mit seiner @CDUNRW_Fraktion und seinem Koalitionspartner @FDPFraktionNRW, @a_pinkwart vormacht…",0,2
370,#Herzlichen #Glückwunsch an alle #nun #offiziell bestätigt Gewählten! @ArminLaschet @jensspahn 👏🎉,0,0
371,"@CDU @ArminLaschet @_FriedrichMerz Werden da die neuen Lobby- und Korruptionsprojekte der @CDU besprochen, wie man sich die Taschen füllen will und auch die böswilligen Lügen von @PaulZiemiak über Frau Emcke? #fckCDU #niewiedercdu  https://t.co/SlfiFcoCXX",1,1
372,"@Karl_Lauterbach Fragt sich,an was gestorben An Impfschäden Gestorbene wären durchaus auch möglich.",1,2
373,"@MatthiasRieger3 @EskenSaskia @MEtzold @CDU ja, wer anstand hat, kandidiert eher nicht für die schwarzgrüne union.",2,2
374,@GerdMll42564793 @Markus_Soeder Bestimmt,2,2
