,id,source_account,source_party,tweet,sentiment
852,1405845001188282112,Karl_Lauterbach,SPD,@Judith__Sauer @Karl_Lauterbach Und wenn die am stärksten infektionsgefährdete und am stärksten sozial vernetzte Bevölkerungsgruppe nicht geimpft wird?,NEUTRAL
853,1411748906694757888,ArminLaschet,CDU_CSU,@cos_meyer @DietmarBartsch @wellsow @ArminLaschet Das habe ich mich auch schon gefragt. Auch ein Beamter kann seinen Pensionsanspruch verlieren durch verfassungsfeindliches Verhalten.,NEGATIVE
854,1438519284666301952,dieLinke,LINKE,"@MichaNeuhaus @dieLinke Ihr habt ja recht, bringt es aber nicht richtig rüber. Und eure Nato Aussagen verschrecken viele, auch wenn ihr in vielem Recht habt. Mit Sara und Gysi wärd ihr zweistellig.",NEGATIVE
855,1434075262598136064,fdp,FDP,@katharina_munz @CDU @CSU @fdp @spdde @dieLinke @Die_Gruenen Die etablierten Parteien haben sich zu gern den grünen &amp; linken Denk- &amp; Sprachnormen unterworfen. Und sie haben sich angepasst. #unwählbar,NEGATIVE
856,1402207843940457984,Ralf_Stegner,SPD,@Ralf_Stegner @spdde Nie wieder @spdde  ihr hattet eure Chancen,NEGATIVE
857,1459051296804199936,spdde,SPD,@RAinUMeising @VAMV_BV @fdp @spdde @Die_Gruenen @VAMVNRW @Stiftung4AE @vamv_hessen @VaMVDuesseldorf @VAMV_Berlin @DKHW_de @zff_amilie @diemias_ @diakonie @Frauenrat Gute Analyse! Altersarmut ist übrigens auch für unterhaltszahlende Vätern ein Thema.,POSITIVE
858,1472929121470750976,Markus_Soeder,CDU_CSU,@ErzengelHeiner @jensspahn @Karl_Lauterbach @Markus_Soeder bei SputnikV ist das Problem das der Hersteller bis jetzt noch keine keine Studienergebnisse bei der EMA eingereicht hat. Sinovac hat eine zu schlechte Wirksamkeit.,NEGATIVE
859,1403669274036743936,ArminLaschet,CDU_CSU,@jagodamarinic @OlafScholz @ArminLaschet @SZ Ach wo. Die muss doch nicht abdanken. Die wählen wir einfach nicht... 👍,NEGATIVE
860,1353752578207718912,Markus_Soeder,CDU_CSU,@GMV_sowichtig @jens140180 @Markus_Soeder Vor einigen Wochen war es noch möglich mit einem Stoffetzen vor dem Mund ein Pflegeheim zu betreten. Schützt man so die Alten und Schwachen? #Reitschuster,NEUTRAL
861,1442402603737009920,cducsubt,CDU_CSU,@ClausStrunz @Saerdnaya @CDU @cducsubt @BILD Deshalb hat Söder in Bayern der Arsch versohlt bekommen.,NEGATIVE
862,1351061562413507072,AfD,AFD,@chrisposting @AfD @Wissing @PaulZiemiak @fdp @KASonline Und die Stimmen kann man nicht so einfach kaufen.,NEUTRAL
863,1409454762299384064,Karl_Lauterbach,SPD,"@sodom64276141 @BlakeDonovan7 @Karl_Lauterbach Wer sagt, die Pandemie ist zu Ende?",NEUTRAL
864,1425039526565658880,c_lindner,FDP,@c_lindner Und was erreicht man mit einem Embargo? Das der kleine Mann in Belarus seinen Job verliert und man hofft dadurch das er dann auf die Straße geht? Also heißt es wir entziehen den Menschen die Lebensgrundlage und hoffe auf dem Umsturz? Embargos bringen nichts außer leid.,NEGATIVE
865,1442446374096683008,OlafScholz,SPD,Es kommt jetzt auf die @fdp an   Aus diesem Grund teile ich ein Interview mit @OlafScholz mit meinem Doktorvater Volker Gerhardt aus dem Jahr 2011 bei @welt   Gegenstand des Gesprächs: #Sozialliberale Träume   Geführt hatte das Interview damals @ulfposh    https://t.co/Sd16lbDEyW,NEUTRAL
866,1352250310677425920,Karl_Lauterbach,SPD,"@gallenkamp @Karl_Lauterbach @c_drosten Und alle so in der Behörde ""Schnittstellen definieren?""  https://t.co/DiQyHPh118",NEUTRAL
867,1473019809340314112,Markus_Soeder,CDU_CSU,"@Markus_Soeder @_FriedrichMerz na ja, solange noch so viele Altdeppen in der CDU das sagen haben, werden nicht viele die Union wählen.",NEGATIVE
868,1377177174818483968,Markus_Soeder,CDU_CSU,"@Markus_Soeder Hotspots, Ankerzentren, Impfterminal! Bahnhofsvorplatz, Kreativstudios zusammenfassen in der Irrenanstalt!",NEGATIVE
869,1360664762472947968,Markus_Soeder,CDU_CSU,@RolandTichy Mit Raketenantrieb würde es etwas schneller gehen @Markus_Soeder  🤞🤞🤞😉,NEUTRAL
870,1438424965469123072,PaulZiemiak,CDU_CSU,"@realMaskedDoc @PaulZiemiak @CDU @CSU @ArminLaschet Solange sie da zusammen mit der AfD und der Linken ist, gerne...",POSITIVE
871,1432279830599438080,CDU,CDU_CSU,"@CDU Echt jetzt? Bis jetzt hatte ich mich mit großen Bauchschmerzen dafür entschieden, der CDU meine Stimme zu geben. Aber wer so etwas postet, weil man selbst nichts glänzendes zu zeigen hat, der hat meine Stimme nicht mehr verdient. Dann mache ich mich halt wieder auf die Suche…",NEGATIVE
872,1464916983108062976,MiKellner,GRUENE,"@MonikaHerrmann1 @MiKellner @ABaerbock Wieder mal aus Berlin,",NEUTRAL
873,1436968460383358976,larsklingbeil,SPD,@PaulZiemiak @ArminLaschet @larsklingbeil #Ziemiak verteidigt #Laschet - erbärmlich.,NEGATIVE
874,1447581275213152000,Die_Gruenen,GRUENE,"Ich mag keine Trends, aber der zur #Legalisierung von #Cannabis in Deutschland macht Sinn. Also die Damen und Herren der Volksvertretung, eine zeitgemäße und auf Fakten basierte Drogenpolitik ist überfällig. @spdde @Die_Gruenen @fdp",NEGATIVE
875,1373751608975180032,Karl_Lauterbach,SPD,"@leonmwalter Wenn er dann von @Karl_Lauterbach ersetzt wird, ja",NEUTRAL
876,1361736241868325120,Karl_Lauterbach,SPD,@Karl_Lauterbach Es ist jetzt keine Zeit für Überzeugungsarbeit. Impft die Freiwilligen egal welche Risikogruppe. #impfskandal2,NEUTRAL
877,1451101775793118976,c_lindner,FDP,"@FelixBonn @Kingdomcometous @Doblerin @c_lindner Das ist allergrößter Unfug. Der Begriff sozial hat lateinische Wurzeln, ist definiert nicht seit hundert Jahre, tausende. Lange vor Marx. Niemand brauchte Marx, um Menschen ihre soziale Seite aufzuzeigen. Niemand braucht Marx Schwachsinn, um sozial zu handeln.",NEGATIVE
878,1376482082856271872,RenateKuenast,GRUENE,@RenateKuenast @rbbinforadio Der hier?   https://t.co/HjHQ8TFoht,NEUTRAL
879,1355482190071688960,fdp,FDP,"@pkbrln @fdp Mein bester Freund läuft, nach 30 Jahren, zwei großen Kindern, Haus und Hof heute im Rock.  Oben genannte ist alles weg. Er wohnt im Wohnwagen.  Deshalb teile ich Ihre Ansicht keineswegs! Ganz im Gegenteil.",NEGATIVE
880,1458533912154608128,Markus_Soeder,CDU_CSU,"@Markus_Soeder Treten Sie zurück, Sie sind gescheitert. Es reicht jetzt endgültig!",NEGATIVE
881,1464795965752332032,cem_oezdemir,GRUENE,"@GoeringEckardt @Leopoldina @janoschdahmen @Die_Gruenen @ABaerbock @katjadoerner @Tim_Acht @cem_oezdemir Die neue 🚦 muss jetzt gemeinsam mit der Regierung, die geschäftsführend im Amt ist, die von @rki_de u. @Leopoldina geforderten Maßnahmen ergreifen. @svenlehmann @BMG_Bund @OlafScholz @jensspahn @Karl_Lauterbach @janoschdahmen",NEUTRAL
882,1366779810157113088,cducsubt,CDU_CSU,@loveisnottger @BMISprecher @BMI_Bund @welt @BMISprecher @bmih_bund @CSU @CDU @cducsubt @BMG_Bund @jensspahn @AuswaertigesAmt @HeikoMaas @HeikoMaas @RegSprecher @MdbWendt #Seehofer #GroKo #LoveIsNotTourism zuhören‼️‼️‼️‼️‼️‼️‼️,NEUTRAL
883,1384521268515442944,DoroBaer,CDU_CSU,@maybritillner @ZDF @_FriedrichMerz @DoroBaer @cem_oezdemir @claudia_kade @MFeldenkirchen Merkel will unbedingt das Baerbock ins Kanzleramt einziehen soll.,NEUTRAL
884,1475069377708012032,GrueneBundestag,GRUENE,"@RenateKuenast @GrueneBundestag @SZ Zwar gegen Hate im Netz, aber Hut ab, wenn das nicht Gewalt&amp; &amp;blanker Zynsismus sind? Wo leben Sie? Das ist respektlos entwürdigend und dazu schäbig! Was erwarten sie als Reaktion. ""Ein Danke liebe Ampel?""  https://t.co/z3E6XT07hE",NEGATIVE
885,1371743788721434880,jensspahn,CDU_CSU,"@MichaelBroecker @jensspahn @c_drosten Die Frustration entspringt vor allem auch daraus, wann auf die Wissenschaft gehört wird und wann nicht. In meinem Empfinden spielt da fast immer die Angst vor einer politischen und rechtlichen Haftbarkeit eine zentrale Rolle.",NEGATIVE
886,1405500164643725056,dielinkeberlin,LINKE,"@Kaepssele @dielinkeberlin @dieLinke Wieso ? Auch Du als rechtsnachfolger der Nazis, gehörst nach Deiner Auffassung zu der Mörderbande.",NEGATIVE
887,1437046143289025024,jensspahn,CDU_CSU,@Jean61504662 @jensspahn Das nächste Würstchen wartet schon  https://t.co/6feYaAZvR9,NEUTRAL
888,1377324179993850112,ArminLaschet,CDU_CSU,"@ilyasheckmann @ArminLaschet Sie sind Laschetfan? Wie können Sie jemanden bewundern, der die Bürgerinnen und Bürger seines Landes  entgegen seinem Amtseid nicht mit allen Mitteln vor diesem tödlichen Virus schützt?",NEGATIVE
889,1395054766636642048,HeikoMaas,SPD,"@HeikoMaas Boah, soviel gelaberte Scheisse...  https://t.co/FmRwUekvrg",NEGATIVE
890,1402511428192542976,DietmarBartsch,LINKE,@noz_de @DietmarBartsch @Linksfraktion Billige Polemik um für den Tag einzustimmen. In dem Gremium sitzen auch zwei Freunde von Olaf! Wie wärs small zur Abwechslung mit Sachverstand,NEGATIVE
891,1408348505006128896,Wissing,FDP,"@Wissing Gut, dass es ein liberales Gegengewicht. Oh wait...  https://t.co/LIH5IMxGqG",NEUTRAL
892,1375820611696614912,cducsubt,CDU_CSU,@cducsubt @BMG_Bund Zurecht. Ihr habt in der Lügenpandemie vollkommen und auf allen Ebenen versagt. Aber hauptsache sich die eigenen Taschen voll machen. Korruptes Politikerdreckspack.,NEGATIVE
893,1427005912250831104,GrueneBundestag,GRUENE,@KatjaKeul @c_lindner @GrueneBundestag @gruenelvnds Einfache kaufmännische Ausbildung hätte das verhindert,NEUTRAL
894,1367818972184317952,SusanneHennig,LINKE,"@SteffiLemke @SusanneHennig @TiloJung @dieLinke Das ist Ironie, oder?  Bitte sagt mir jemand, dass das hier pure Ironie ist?!",NEUTRAL
895,1436296545440260096,Karl_Lauterbach,SPD,"@froelitsch @ElisabethKaleko @Karl_Lauterbach Als sie über 200 war, waren schon genausoviele geimpft. Es besteht anscheinend kein Zusammenhang.",NEUTRAL
896,1375825626142289920,cducsubt,CDU_CSU,@cducsubt @BMG_Bund Korrupte Durchseucher - Bande.,NEGATIVE
897,1464364209169392128,Karl_Lauterbach,SPD,@Karl_Lauterbach Man vermutet die neue Variante bereits in Deutschland …genau werden wir das wissen in 14 Tagen ….dann gnade uns Gott …denn die Regierung wird uns nicht helfen .,NEGATIVE
898,1442083921181741056,OlafScholz,SPD,@Frau_Vogelhund @annewill @OlafScholz @spdde @ABaerbock @Die_Gruenen Aber hallo! Ganz harte Wahlbeeinflussung.,NEGATIVE
899,1411611731923767040,ArminLaschet,CDU_CSU,"@soerenbartol @FalkoMohrs @cdu_thueringen @ArminLaschet Ähm, ihr helft der rechten und korrupten CDU seit 8 Jahren kontinuierlich in der Regierung zu sein. Jetzt tut mal nicht so, als wäre DAS jetzt der Dammbruch, der die CDU schlecht macht.",NEGATIVE
900,1409435569508205056,Ricarda_Lang,GRUENE,@Ricarda_Lang @dpa #LaschetVerhindern ist oberstes Gebot! Er wird eine so rückwärtsgewandte Politik machen dass mir bei dem Gedanken übel wird. Greift endlich im Wahlkampf etwas mehr an. Sprecht laut über die Abgründe die sich bei #Laschet auftun!,NEGATIVE
901,1467052269116043008,c_lindner,FDP,"@UdoHemmelgarn @_richtig_falsch @m_ueberall @c_lindner Eher die AfD, die die Gefährlichkeit des Virus verharmlost.",NEGATIVE
902,1459589362090491904,fdpbt,FDP,"@floriandawe @lexfundi @MarcoBuschmann Oder ist es instrumentalisiertes Falschverstehen. Die Zeit wird zeigen, wann das Ausgeschlossene am zarten Hälschen der FDP nagt.  Zumal die Studie und die darin gezogenen Landkreisvergleiche, sagen wir mal, hinkten. @MarcoBuschmann @fdpbt",NEGATIVE
903,1461671765017600000,c_lindner,FDP,@nichtspycy @c_lindner Wann Koka?,NEUTRAL
904,1470138544190595072,n_roettgen,CDU_CSU,@AnneWillTalk @annewill @Karl_Lauterbach @GoeringEckardt @n_roettgen @merkel_wolfgang @rosidaggi @DasErste Sitzt der Lauterbach schon wieder in einer Talkshow. Der hat aber Zeit.,NEUTRAL
905,1395458712752513024,StBrandner,AFD,@StBrandner Arbeiten sie ehrenamtlich?,NEUTRAL
906,1470832192817443072,Die_Gruenen,GRUENE,"@Klimaliste @Die_Gruenen @dieLinke Sie werden wie immer warten, bis es zu spät ist. Und dann panisch irgendwas machen.",NEGATIVE
907,1411791554461769984,ArminLaschet,CDU_CSU,"@Oliver_Krischer @ArminLaschet @CDUNRW_Fraktion @MonaNeubaur @fbanaszak @schaeffer_nrw @wibkegt @gruenenrw @Die_Gruenen @GrueneFrakNRW Grüner, fairer Wahlkampf Man fragt sich allerdings schon bei dem einen oder anderen, ob es Bosheit oder geringes intellektuelles Leistungsvermögen sind, die solche Tweets hervorrufen",NEGATIVE
908,1409123131583761920,Alice_Weidel,AFD,"#afd  @AfDVerdachtfall  @OgRD_Buendnis   Leute, ich habe @Alice_Weidel, mit meinen Kommentaren, in ihr Rechtes Herz getroffen. Sie hat mich blockiert.  https://t.co/8NDE1cwNHl",NEUTRAL
909,1464349791362682880,Karl_Lauterbach,SPD,@Nasobeem @gsflairarcorde1 @OpaTweet @Karl_Lauterbach Was halten denn die Impfstoffe nicht?,NEUTRAL
910,1346397880723111936,_FriedrichMerz,CDU_CSU,@_FriedrichMerz @maritriarchat @CDU Meinen Sie er wär mit dieser Politik einverstanden gewesen? Selbst Kohl rotiert wahrscheinlich im Grab...,NEGATIVE
911,1350385794201095936,jensspahn,CDU_CSU,@ClausStrunz @ArminLaschet @jensspahn @_FriedrichMerz @n_roettgen @Markus_Soeder @CDU Ich befürchte es leider und bereitet mir Angst! Diese Frau muss endlich weg!,NEGATIVE
912,1447567692358106880,c_lindner,FDP,"Im Fall einer Legalisierung von Cannabis würden jährlich über 2,66 Milliarden Euro in die Staatskassen fließen, na, klingt das nicht verlockend? @OlafScholz, @Larsklingbeil, @EskenSaskia, @KuehniKev, @c_lindner, @ABaerbock, @Wissing  #Legalisierung Quelle:  https://t.co/OTNlmOsnwq",NEUTRAL
913,1383364375222755072,GoeringEckardt,GRUENE,"@nimmerfroh @e_nee77 @MaryPop67351771 @GoeringEckardt Nach 13 Monaten, einfach furchtbar. Dabei wäre Unterstützung ausserhalb der Schule auch nach der Pandemie wertvoll.",NEGATIVE
914,1438366888111771904,PaulZiemiak,CDU_CSU,@PaulZiemiak @CDU @CSU @ArminLaschet Das einzig was ihr in den letzten 16 Jahre geleistet habt? Ist Selbstbereicherung und Handy Löscher in den eigenen Reihen. Und die habt ihr geschützt! Aber ihr habt kein Vertrauen mehr verdient.,NEGATIVE
915,1392594240723685120,Karl_Lauterbach,SPD,@druminal @Buchiworldwide @Monemania @Karl_Lauterbach Haben Sie ein Problem?,NEUTRAL
916,1470077632612119040,Karl_Lauterbach,SPD,@Karl_Lauterbach Wieso sind Impfkritiker Querdenker ?? 🤦‍♀️ Er hat noch 6 Monate Zeit - da fliesst noch viel Wasser den Rhein runter..,NEUTRAL
917,1444034255257021952,dieLinke,LINKE,@db_qhd @phoenix_de @Die_Gruenen @fdp @spdde @AfD @dieLinke Persönliches Schicksal.,NEUTRAL
918,1373843077283115008,ArminLaschet,CDU_CSU,"@Kaffeejunkie5 @ntvde @ArminLaschet @Karl_Lauterbach Nee nee, Maske auf und alle in einen Raum🤪",NEUTRAL
919,1464273145695810048,Karl_Lauterbach,SPD,@Mello14318016 @bada_bing82 @Karl_Lauterbach Herr Lauterbach hat aber betreffend der Wirkung der Booster auf die neue Variante nicht gelogen. Es ist einfach die Vermutung eines Fachmannes. Und mehr als das haben wir erst in ein paar Wochen.,NEUTRAL
920,1474004929463341056,Karl_Lauterbach,SPD,"""Eine Routinetherapie für bakterielle Infektionen nach dem Muster klassischer Antibiotikatherapien werden #Phagen aber in absehbarer Zeit nicht werden. Und vielleicht nie.""  #Antibiotika sind unbedingt in ihrere Wirksamkeit zu erhalten, @Karl_Lauterbach, @cem_oezdemir.",NEUTRAL
921,1465654236507688960,fdp,FDP,@Kachelmann @ALMevTeam @fdp And here it is: mehr Tests und nochmal höhere Positivrate...   https://t.co/F4gFzmvvMD,NEUTRAL
922,1425524775695405056,OlafScholz,SPD,"@dertagesprolet @berkdo69 @OlafScholz @welt Laschet Schatz, Laschet …",NEUTRAL
923,1469985305021275904,Karl_Lauterbach,SPD,@JohannesNormann @Karl_Lauterbach Einsicht der erste Weg zur Besserung? 🤔  https://t.co/LeEDDND6EO,NEUTRAL
924,1366003214773027072,anked,LINKE,@torbengabriel @anked Ganz schlecht gealtert 😅,NEGATIVE
925,1353444720555553024,AfDimBundestag,AFD,"@abbiwire @justakidIV @jacky_lope @phoenix_de @AfDimBundestag @helgelindh @spdbt @spdde Denn: Die Menschen funktionieren so nicht. Ihr glaubt, Ihr könntet eine neue Welt mit dem NEUEN MENSCHEN schaffen, nicht die Natur des Menschen berücksichtigend. Beispiel Gendersprache: Kein Schwein, das halbwegs im Leben steht, berufstätig ist (wie ich, nebenbei bemerkt), juckt",NEGATIVE
926,1463852150870753024,n_roettgen,CDU_CSU,"@n_roettgen @CDU Sie haben das *innen bei Konservativen vergessen. Das erwartet uns doch bei der neuen @CDU. Ihr seid doch nur noch die schwarzlackierten Bücklinge einer linksgrünen Politik. Die CDU ist verkauft, verraten &amp; abgewirtschaftet worden. Sie können doch nur noch Konkursverwalter werden",NEGATIVE
927,1445359586119234048,Karl_Lauterbach,SPD,"@Karl_Lauterbach Nehmen Sie die Maske ab, ich versteh' sonst nichts.",NEUTRAL
928,1463825519510700032,larsklingbeil,SPD,"@miele @StartupVerband @larsklingbeil @krusehamburg @OlafScholz @c_lindner @DerDanyal @MiKellner @Wissing @starkwatzinger @W_Schmidt_ Lieber Christian, vielen Dank für das positive Feedback! 😊Ich freue mich auf unser Treffen nächste Woche, da können wir mit dem Punkt Details ausarbeiten schon mal starten! Schnellstmögliche Umsetzung 🔥 ist in der Tat angesagt",POSITIVE
929,1362095839091580928,jensspahn,CDU_CSU,@blubh @mirjana_2011 @jensspahn @rki_de .... wasn das für ne Antwort /Argumentation/ Sinnbild /????? Wieso arbeitest du dich hier so ab?,NEGATIVE
930,1423976255272194048,gottfriedcurio,AFD,@Josef94352070 @DarkspiderGn @systemtroll @AfDimBundestag @GottfriedCurio Du lebst in deiner nationalsozialistischen Blase,NEGATIVE
931,1361702821104668928,Karl_Lauterbach,SPD,"@SHomburg @Karl_Lauterbach Herr Homburg, wir werden sehen was in den nächsten 2 Monaten passiert. COVID-19 lässt Grüßen.",NEUTRAL
932,1464164487372721920,Die_Gruenen,GRUENE,@Pit_Goetz @Die_Gruenen Die Berechnungen reichen für 5 Ministerstellen aus. Alles andere kann man jemandem/etwas anderem in die Schuhe schieben. So funktioniert Politik.,NEGATIVE
933,1471966518980354048,_FriedrichMerz,CDU_CSU,"@PrienKarin @CDU @_FriedrichMerz Ich denke, der Schaden durch Merkel &amp; Co ist nicht zu toppen.",NEGATIVE
934,1393452114697986048,fdp,FDP,@Pottfamilie @ArminLaschet @c_lindner @fdp Und die Quittung kommt im September.,NEGATIVE
935,1360135115083555072,c_lindner,FDP,"@sas_reu @c_lindner @fdpbt Die Opposition darf auch Vorschläge machen.  Unsere Oppositionsparteien sind mir insgesamt zu brav. Bin mal gespannt, wo der Zug nach dem 31.03. hin geht.  Hier erwarte ich ein klares Signal aus dem Parlament. Von der Mehrheit der Parlamentarier",NEUTRAL
936,1433280411006874112,spdde,SPD,@KuehniKev @OlafScholz @spdde …und bei Fr. Klöckner  Lobbyismus in Reinstform!,NEGATIVE
937,1464336947686555904,Karl_Lauterbach,SPD,"@georgrestle @Karl_Lauterbach Lauterbach ist Gott,er weiß alles!",POSITIVE
938,1400793579329569024,andreasscheuer,CDU_CSU,"""Gigaliner sind Greenwashing"" sagt Luxemburgs Verkehrsminister Francois Bausch @mmtp_lu im Interview mit dem @Wort_LU. Klare Worte, die wir als @Schienenallianz  in Deutschland vom @bmvi und Minister @andreasscheuer schmerzlich vermissen.  https://t.co/xTCmvIbIxw",NEGATIVE
939,1417774231069371904,andreasscheuer,CDU_CSU,@ThomasPietsch6 @andreasscheuer @TiloJung @DWD_presse @Amira_M_Ali @DietmarBartsch Er ist eine mieser Typ.,NEGATIVE
940,1385922152382222080,KonstantinKuhle,FDP,"@KonstantinKuhle ntV: ""Augen auf bei Sputnik V Vorsicht vor der russischen Impfpropaganda"". Bei Ihnen schwappt offenbar zu viel Kalter Krieg in den Gehirnwindungen. Die bösen Russen und der edle Westen. Welch krude Weltsicht!",NEGATIVE
941,1393247281999121920,Die_Gruenen,GRUENE,"@elvira_rosert @Die_Gruenen Sososo, all die Fakten, die gegen Baerbock sprechen und vor allem aufzeigen, dass Bü90/Die Grünen nicht wählbar sind, wenn man keine neoliberale schwarze Politik ins Kanzleramt schicken will, sind also ""sich in diversen Abstrusitäten zeigende Angst"". So outet sich die Angst, ⬇️",NEGATIVE
942,1401098550898041088,EskenSaskia,SPD,@EskenSaskia @OlafScholz 15 % ....passend zum SPD wahlergebnis....,NEUTRAL
943,1360283392881922048,c_lindner,FDP,@buchhalter13 @c_lindner Ok Sie haben es nicht verstanden 😁...war auch nicht ganz so einfach 😉,NEGATIVE
944,1352318190026706944,Karl_Lauterbach,SPD,@Karl_Lauterbach das ist hochriskant falls die zweite dosis lieferschwierigkeiten hat. ich möchte nicht wissen was passiert wenn die maximalen impfabstände nicht eingehalten werden. die vorgegebenen fristen nicht einzuhalten ist sowieso unverantwortlich.,NEGATIVE
945,1382714212225584896,Karl_Lauterbach,SPD,@tagesschau  @NDRinfo  @RegSprecher  @Karl_Lauterbach  #DiabetesM2 Heute früh Umstellung von Metformin auf Kombipräparat wie abgesprochen. Testpackung vom Arzt: Ich lach mich schlapp von wem das ist! Rot eingekringelt! Was machen die denn sonst noch alles?  https://t.co/7IDfy4KkRV,NEGATIVE
946,1377518681467597056,Die_Gruenen,GRUENE,"@EikeLeidgens @Dritte_Person @Da_Draussen @campact @Tareq_Alaows @_Seebruecke_ @Die_Gruenen @GrueneBundestag Bei der Kommunalwahl in Frankfurt hats einen ähnlichen Fall gegeben, wo die Kandidatin gestrichen worden ist. Weiß nicht, ob sie letztlich wählbar gewesen wär. Ein Problem ist es jedenfalls schon, dass die Wählbarkeit zum Zeitpunkt der Zulassung noch unbekannt sein kann.",NEGATIVE
947,1367891744327664128,dieLinke,LINKE,"@Gottkaiser7 @herthavulkan @schaefer_j @dieLinke @Janine_Wissler Fest steht,es kann nicht so weiter gehen wie bisher. Mensch und Natur haben mehr als genug gelitten.Gerne können Sie sich beteiligen an Ideen zu einem System o Umweltzerstörung,Unterdrückung d  Lohnarbeit,Rassismus,materieller Ungerechtigkeit, Unfreiheit,Chancenungleichheit usw.",NEGATIVE
948,1392122005240046080,spdde,SPD,@rosenbaumg0 @Des_Roin @spdde @OlafScholz Abwarten. Mit den richtigen Richtern geht das. Irgendwann zählt vielleicht der Vermieter mehr als der Mieter,NEUTRAL
949,1414324364464566016,_FriedrichMerz,CDU_CSU,@BILD @_FriedrichMerz Da hat Herr Merz recht,POSITIVE
950,1442345507213529088,OlafScholz,SPD,"@kraipaitschen @OlafScholz @spdde Wirecard , Cum Ex, Ehrlichkeit der war gut😂",POSITIVE
951,1376766768178458880,spdde,SPD,"@phoenix_de @ThomasKnorra @ABaerbock @Die_Gruenen @CDU @CSU @spdde @dieLinke @fdp Aufgabe Politiker:innen:Zu Beginn d #COVID19 #Pandemie gemeinsam mit d Wissenschaft unter Risiko-Folgen-Abschätzung u Einbeziehung aller gesell Gruppen ergebnisorientiert wirksame Strategie zu entwickeln u umzusetzen,statt Versuch-u-Irrtum Prinzip?",NEUTRAL
952,1445308621898886912,Karl_Lauterbach,SPD,"@Jaster19679681 @wesertobi @Karl_Lauterbach Aber mitbekommen, dass es sich hier um ein ganz neues Verfahren handelt, das in keinster Weise mit den klassischen Impfungen zu vergleichen ist, haben Sie schon? Äpfel und Birnen sag ich nur..... Allein die Bezeichnung ""Impfung"" ist irreführend!",NEGATIVE
953,1463282140402049024,_FriedrichMerz,CDU_CSU,"@_FriedrichMerz Was für ein jämmerlich Auftritt bei Lanz. Österreich und Deutschl. wieder vereint. Die Corona-Toten sind im Durchschnitt 81 Jahre. Die meisten Infizierten haben nur einen Schnupfen. Und da fällt Ihnen nichts besseres, als eine Impfpflicht ein. Das ist so bösartig und faschistoid.",NEGATIVE
954,1421677792048173056,ArminLaschet,CDU_CSU,"@progressfist @maulwurfBER @fff_hamburg @ArminLaschet ...nicht eingestehen müssen, dass sie Scheiße gelabert haben. Wozu das ganze? Was bringt es dem allgemein wissenschaftlichen Konses zu widersprechen? Geht es einfach nur darum irgendwelche Twitter Debatten zu führen oder ist der Gedanke, dass der Klimawandel existiert und...",NEGATIVE
955,1358447390416637952,jusos,SPD,@SPobler @ben_brechtken @jusos @Publikum_net 😂😂 Wie süß von dir,POSITIVE
956,1367868433413594880,GrueneBundestag,GRUENE,@BildungslandNRW Fassungslos   @CDU @spdbt @fdpbt @GrueneBundestag  Aussetzung der Präsenzpflicht bis die Inzidenz unter 10 liegt,NEGATIVE
957,1432470667174235904,CDU,CDU_CSU,@lgbeutin @CDU Ein Politiker sollte nicht mehr verdienen als BIP pro Kopf  im Gegenteil sollte darunter liegen sollte am Mindestlohnsektor hängen und Vermögen eines Politikers wird verstaatlicht!  und wie wunderbar gehts dann unserem Land ohne Schulden zu machen!,NEGATIVE
958,1458700826533376000,Karl_Lauterbach,SPD,"@Karl_Lauterbach @MickyBeisenherz Erklären Sie dem 26jährigen #Kimmich auch das, @Karl_Lauterbach?  https://t.co/7vYnZ4iAtH",NEUTRAL
959,1431013658755227904,fdp,FDP,@DomShm @fdp Sie müssen uns den EU-ETS (inkl. Deckel) nicht erklären. Schönen Abend!,POSITIVE
960,1460246614275248128,Lambsdorff,FDP,@mue_re @JuliaK56390098 @Lambsdorff Wie armselig Sie und der ganze @fdp -Haufen doch sind!,NEGATIVE
961,1352654920705564928,ArminLaschet,CDU_CSU,"@polenz_r @ArminLaschet Ein ""Weiter so"" mit Hochgeschwindigkeit in ein Weltbild von vorgestern, geprägt von kurfürstlichem Gepräge und galoppierender Inkompetenz. Genau das, was dieses Land jetzt braucht...",NEGATIVE
962,1428630900456186112,Wissing,FDP,@watch_union @KnutInge8 @Wissing Hat ja viel gebracht 😉,NEUTRAL
963,1349342015696350976,Alice_Weidel,AFD,@LillyPolly4 @factswelcomed @rekusant @EichholtzAlex @Alice_Weidel @Th_Seitz_AfD Die Aussage ist Unsinn. Es handelt sich um zwei unterschiedliche Dinge und selbstverständlich kann auch ein in China hergestelltes Produkt entsprechend zertifiziert sein. Sind sie oft schon viele Jahre.,NEGATIVE
964,1475190586563269120,cem_oezdemir,GRUENE,"@xepia_ @Lunaaarv7 @TorstenHoltz @marga_owski @cem_oezdemir Etwas Richtiges nicht tun, weil Andere ihre Jobs falsch machen - ist das Deine Richtschnur für Politik?",NEGATIVE
